Gene	logFC	logCPM	PValue	FDR
Mrpl23	0.169129557	2.700288476	0.047597179	0.301067598
Ap5b1	-0.167593877	2.198182655	0.04761723	0.301067598
Reps2	-0.096725682	7.810645139	0.047636873	0.301067598
Rabep2	-0.154213595	2.481824516	0.047667831	0.301128459
Ncam1	-0.114220315	9.285050286	0.047701933	0.30120912
Kcnk3	0.122830647	4.681842985	0.047761839	0.301452571
Zmynd12	0.21792557	2.358229413	0.047828375	0.301737632
Ncan	-0.131507859	7.074786091	0.047905433	0.301855272
BC023829	-0.108740446	4.101300743	0.047905445	0.301855272
F13a1	-0.26712489	1.652818724	0.04791116	0.301855272
Rnf115	-0.091278939	5.988482268	0.047974287	0.302118182
Plk3	-0.197372193	2.588874242	0.048030277	0.302273642
Zhx2	0.113753435	6.54297993	0.048041791	0.302273642
Spata13	0.097817731	5.366476766	0.048332968	0.303875554
Ngf	0.162161875	2.947563476	0.048339436	0.303875554
Cwc25	-0.122363	3.859125098	0.048533398	0.304849142
Tfcp2	-0.076138526	5.23292361	0.048537494	0.304849142
Stard5	0.137938636	3.300168881	0.048624286	0.305258467
1700025G04Rik	0.102350115	7.339345411	0.048648952	0.305277579
Fbxo28	0.074310723	6.236844893	0.048671923	0.30528604
Nxpe3	0.101918438	4.799398761	0.048737857	0.305563854
Spats2	0.110224094	5.291927744	0.048799304	0.305652081
Lsm3	-0.138510724	2.921698022	0.048803331	0.305652081
Smarca2	-0.088125885	7.885819981	0.048840839	0.305652081
Layn	-0.21596398	2.445729201	0.048865112	0.305652081
Tmem150c	-0.115676873	5.48306906	0.048876643	0.305652081
Zfp3	0.122812816	3.399388243	0.048888663	0.305652081
Cep41	-0.135389592	2.860153319	0.048903467	0.305652081
Pnldc1	-0.166457734	1.977260631	0.048948382	0.305787797
Bcan	-0.110763136	6.292020024	0.048977163	0.305787797
Faap100	-0.166615775	3.042902568	0.048990155	0.305787797
Slc37a2	-0.206313038	1.756734376	0.049042679	0.305980373
Gstm1	0.163474127	4.062068623	0.049082503	0.306093577
Ss18	0.096083052	5.818086546	0.049118781	0.30618458
Malt1	-0.095741862	4.802238005	0.049150224	0.306245372
Limd2	-0.128371654	3.669045972	0.049176605	0.306274588
Zfp946	-0.114194178	4.633652956	0.049224954	0.306440529
Fcer1g	-0.280925748	0.65697919	0.049295529	0.306659656
Cdc26	0.131046548	4.25307124	0.049327115	0.306659656
Hist1h2bc	-0.162570967	2.669642103	0.049340731	0.306659656
Gm20753	-0.281872652	0.541654154	0.049347032	0.306659656
Itih3	0.224332073	3.146620179	0.0495052	0.307507222
Tmem150a	-0.180179658	1.922855548	0.049598586	0.30795182
Rasa2	0.145707754	7.07962417	0.049633521	0.308033266
Plxnb2	-0.096648291	5.489955535	0.049672694	0.308140932
Cerk	0.084331442	5.863383785	0.049704852	0.308205009
Kctd1	0.113620198	7.733968852	0.049808877	0.308714459
BC030500	-0.220293171	1.254426715	0.049855055	0.308865084
Lonrf1	0.106330146	5.913316784	0.04989528	0.308978707
Man1a2	-0.091929626	8.109551041	0.049994891	0.309459827
Tsen15	0.104641281	4.498136892	0.05003759	0.309481479
Cfp	-0.200103609	3.032251075	0.050042228	0.309481479
Krcc1	0.128896306	4.348018962	0.050152196	0.310025766
Pars2	0.174407002	2.282091124	0.050292691	0.31075821
Igfbpl1	0.271390357	1.48611213	0.050331092	0.310859443
Pnpo	0.127372879	3.313156387	0.050354827	0.310870046
Slc30a4	0.118427151	5.720085084	0.050429825	0.3111763
Sox5	0.13243628	7.886625498	0.050458524	0.3111763
Sdha	0.101006261	6.881540981	0.050470552	0.3111763
Idua	0.098585803	4.643325974	0.050516011	0.311320627
Zfp119a	0.140271158	3.465532041	0.050550072	0.311394621
Abl2	0.108616993	7.432624509	0.050600789	0.311571102
Sdf4	0.09169552	5.888951036	0.050658884	0.311630939
Srgn	0.254011286	1.307489925	0.05066936	0.311630939
Tgfbr3	0.130785076	5.915341505	0.050698828	0.311630939
Pex12	0.218681752	1.654677852	0.050701541	0.311630939
Kras	0.079994829	6.852108928	0.050720865	0.311630939
Golga7b	-0.128987598	4.927731317	0.050821499	0.312113415
Sipa1	-0.151144067	3.404436106	0.050872728	0.312267485
Baalc	0.148159087	5.500343182	0.05089082	0.312267485
St8sia3	0.109031621	6.122944168	0.050967114	0.312599777
Txnrd1	0.082189365	5.345192407	0.050992284	0.312618351
Ptar1	0.091527076	5.239245237	0.051150899	0.313454664
Ddx59	0.157345987	2.743537234	0.051286483	0.314149179
Spata6	-0.154436146	3.898236543	0.05135234	0.31432837
Bcl2	0.131983935	6.789003273	0.051361359	0.31432837
Pbx3	0.3095394	7.893056677	0.051398883	0.31432837
BC049352	-0.314663087	0.269759849	0.051404788	0.31432837
Atp8b2	-0.089892061	6.324678604	0.051493851	0.314736658
Ctla2a	-0.286342356	0.666532013	0.051521923	0.314771974
1700007K13Rik	-0.25563739	1.349200894	0.051564634	0.314896657
Tab1	0.091585802	5.112958541	0.051600255	0.314977949
H6pd	0.109932345	4.010700072	0.051631112	0.315030107
9330158H04Rik	0.433040198	1.71307139	0.051697951	0.315232786
Fkbp3	0.094267998	5.540259872	0.051708983	0.315232786
Bub3	0.1009633	4.56695424	0.051755041	0.315369803
Ddx24	0.094251569	6.720528707	0.051786787	0.315369803
Otx1	-0.223635478	1.43349355	0.051798468	0.315369803
Gas8	-0.129842572	3.798742622	0.051892919	0.315724703
Smpd4	-0.125746342	6.012347696	0.051901483	0.315724703
Kcnq3	-0.182344494	9.613784375	0.051946287	0.315861163
Smco4	0.206231479	2.505059422	0.052053116	0.316333316
Lurap1l	0.114587164	5.152362948	0.052068746	0.316333316
Cd109	0.281205787	1.890399069	0.052107144	0.316430436
Sugp1	-0.076094761	5.242645268	0.052144435	0.316520754
Zbtb10	0.101731745	4.871617928	0.052236282	0.316942011
Ppp4r2	0.101670717	6.291293856	0.052287869	0.317118741
H2-D1	0.165552889	3.404601091	0.052381494	0.317550156
Ahi1	0.0765936	8.882201726	0.052410791	0.317570903
Aspscr1	-0.093533946	4.381699075	0.052429901	0.317570903
Chd1l	-0.125871244	3.888927044	0.052471988	0.317655772
Tcf12	0.10425851	8.690092067	0.052497948	0.317655772
Vash1	-0.086809727	5.213118132	0.052511408	0.317655772
Fstl4	0.147380908	8.202423469	0.052578157	0.317829394
Hps1	-0.127049722	3.440098278	0.052585131	0.317829394
Gfra2	0.102335779	5.819492847	0.052623898	0.317927609
Tango2	-0.093676385	6.637853505	0.052684681	0.318158689
Lancl1	0.077755729	6.719369368	0.05277227	0.318551381
Ccdc25	-0.087091744	4.843451699	0.052984519	0.319695907
Fbxo41	-0.089591556	6.657179665	0.053036168	0.319870848
Ccdc47	0.090786276	5.469105244	0.053060453	0.319880672
Ddr1	-0.11764493	5.160067898	0.053178821	0.320266435
Neurl1b	-0.135655075	6.262177654	0.053192474	0.320266435
Drd1	0.144569926	4.848137212	0.053192492	0.320266435
Fam101b	-0.179211515	2.885308515	0.053263073	0.320465696
Chrac1	0.212893337	1.313612609	0.053270982	0.320465696
Gmip	-0.197009147	2.245401987	0.053300878	0.320508984
Faim2	0.105698377	6.753249675	0.053545007	0.321812608
Capn10	-0.102402472	3.952537908	0.053563257	0.321812608
C87436	0.099463074	3.98391685	0.053755091	0.322769637
Prok2	0.38348451	0.386927282	0.053768269	0.322769637
Smug1	0.108130209	3.850221486	0.053801862	0.322834038
Bmp1	-0.104910768	4.914247409	0.053854724	0.322915633
Crybb1	-0.245125072	1.132060247	0.053861202	0.322915633
Abcg1	0.079343761	6.588407972	0.05390156	0.323003998
Map2k3	-0.13041091	3.849226225	0.053921696	0.323003998
Lrrc4	0.126489221	5.119167716	0.054019074	0.323450084
Kcnk2	0.098138363	6.082868627	0.054051583	0.323507546
Dcdc2b	0.15053287	2.717309753	0.054077277	0.323524186
Kcnab1	-0.148626983	8.261494403	0.05411678	0.323553362
Vwc2	-0.181144295	5.184425649	0.054127987	0.323553362
Cd81	-0.103665613	6.392153588	0.054190259	0.323788518
Smim8	0.183027692	2.746995714	0.054234557	0.323916119
Phkg2	-0.117150182	4.173172086	0.054299008	0.324033718
9130227L01Rik	0.317521046	0.323901228	0.054316482	0.324033718
Slc39a8	-0.15383501	2.635807665	0.054323097	0.324033718
Lsm14b	-0.088454112	4.963651585	0.05438785	0.324282963
Atp1b3	0.076466563	6.971403125	0.054486877	0.324614343
Cd276	0.122063913	3.88119284	0.054489411	0.324614343
Angel1	0.134127128	3.043605245	0.054518693	0.324651802
Rap1a	0.084838722	6.682585082	0.054558692	0.324753021
Fam65a	-0.078934792	5.476756576	0.05462188	0.324932843
Atf3	0.614329922	0.482183659	0.054658784	0.324932843
Rftn2	0.12266588	4.125772782	0.054673556	0.324932843
Apba2	-0.117557528	8.279054964	0.054680957	0.324932843
Ahnak	0.165576228	6.86668561	0.054869694	0.325791229
Nexn	0.184216364	2.647404119	0.054871559	0.325791229
Fam131b	-0.13291738	5.321982726	0.054925234	0.325972834
Srgap2	-0.102711101	8.357562564	0.054954162	0.326007487
Gm26633	0.262547592	0.685553453	0.055038966	0.326311797
Ankrd40	0.100285371	5.234436876	0.055051682	0.326311797
Etv1	0.134860182	6.149285571	0.055120009	0.326496966
Stk25	-0.094129554	6.249403326	0.055129656	0.326496966
Gm20063	-0.155878023	3.95129286	0.055152296	0.326496966
Adat1	0.109813788	4.117530296	0.055199238	0.326624779
Gm15328	-0.135295754	2.872769735	0.055220154	0.326624779
Nfyb	0.095080477	4.663019911	0.055267356	0.326767084
Pigp	0.110288382	3.970842469	0.055352524	0.32705657
C130030K03Rik	0.147615609	2.641094311	0.055362646	0.32705657
Bud31	0.115913441	3.537046613	0.055425934	0.327293501
Peo1	-0.154611871	2.776793668	0.055480812	0.327480598
N4bp2l2	0.080767993	7.060809641	0.055536621	0.327673024
Kcnq2	-0.087297379	8.701438975	0.055592464	0.327865499
Miat	-0.136425985	8.068326116	0.055699021	0.328338141
Ppp6r1	-0.083933933	6.306525319	0.055729775	0.328338141
Grb2	0.11288756	6.471448724	0.055758695	0.328338141
Tnfaip8	0.164763842	3.14530247	0.055765625	0.328338141
Havcr2	-0.229245925	1.794109147	0.055821084	0.328394963
BC037704	0.231818404	1.140279498	0.055821794	0.328394963
Ttll1	-0.096800959	3.926973689	0.055869579	0.328539184
Zbtb25	0.106568703	5.226534027	0.055913583	0.328661064
Igf1r	0.120475394	8.539896866	0.055981135	0.328921198
Lrp8	-0.08133848	6.742105402	0.056034983	0.329004082
Ccs	-0.128050375	3.608431799	0.056041846	0.329004082
Gm29443	-0.185689969	1.795659083	0.056141864	0.329454273
Rbak	0.102313372	3.878130075	0.056291623	0.330195858
Mthfsl	-0.115615685	5.090783845	0.056317853	0.330212528
Pigh	0.17702747	2.50911616	0.056382739	0.330298957
Brat1	-0.099026564	4.090347044	0.056407923	0.330298957
Csad	-0.119110995	3.365448995	0.056419636	0.330298957
Ndufs8	-0.169114907	2.909217608	0.056426169	0.330298957
Trmt6	-0.093550142	4.313864387	0.056518355	0.330615631
2900052N01Rik	0.198518812	2.757232383	0.056527101	0.330615631
Zc3h7a	-0.080354696	6.167692235	0.056562669	0.330686678
Esyt3	-0.227796671	1.13399588	0.056590459	0.330712205
Mc4r	-0.331491402	0.464513013	0.056668599	0.330898166
Slc4a3	-0.109210217	5.844595161	0.056669153	0.330898166
Srgap3	-0.093266097	8.713368729	0.05679678	0.331419133
Cox7b2	-0.224073272	2.815100771	0.056833261	0.331419133
Sema4f	-0.09341516	4.748083032	0.0568396	0.331419133
H3f3b	0.143213164	4.714187533	0.056869437	0.331419133
Serinc2	0.218953288	3.974330426	0.056875739	0.331419133
Thbs4	-0.23419081	2.970250626	0.05691582	0.331515868
Anapc16	0.099839018	4.590269849	0.05700822	0.331860733
Zbtb38	0.086553306	6.673334	0.057032274	0.331860733
Rlbp1	-0.208815966	1.941345947	0.057061841	0.331860733
Leo1	0.106465149	3.51423263	0.057069046	0.331860733
Pcsk1	-0.190145592	6.063195918	0.057109963	0.331921111
Ttyh1	-0.092306737	7.254210083	0.057135508	0.331921111
Chchd7	0.101797587	4.890817844	0.057154398	0.331921111
Cyp2u1	0.107237224	4.218157346	0.057184816	0.331921111
A330049N07Rik	0.204888653	3.800267774	0.057196973	0.331921111
Grm5	-0.131674943	10.51593671	0.057274916	0.332236866
Pin4	0.211693394	1.712997735	0.057372567	0.332666642
Cacna1e	-0.121549176	9.478947364	0.057407237	0.332731028
Pnpla8	0.081796209	6.756801159	0.057443819	0.332806432
Manf	-0.165098575	3.697493499	0.057528861	0.333162426
Aga	0.174411802	2.367389617	0.057580178	0.333284409
Mthfr	-0.087239376	5.003876915	0.05760795	0.333284409
Slfn8	-0.268201922	0.619576697	0.057633156	0.333284409
Rcor3	-0.092617221	6.179228567	0.057644346	0.333284409
Rfc3	-0.208841911	1.621085341	0.057729309	0.333639012
Etv5	0.09758301	6.849082658	0.057804948	0.33393947
Zfp748	0.116532089	4.339591515	0.05787467	0.333940691
Psma3	0.072403409	5.872816236	0.057887491	0.333940691
Csnk2a2	-0.083983992	6.600026383	0.057896377	0.333940691
Ddx20	0.133145705	3.493832235	0.057899767	0.333940691
Adgrg1	-0.124214675	5.122678651	0.05795235	0.334107484
Letm2	0.116960944	4.516197573	0.058026971	0.334401145
Wdpcp	-0.098335979	6.264148275	0.058136285	0.334894416
Gstcd	0.112675839	4.663154155	0.05824235	0.335368572
Slc38a5	-0.286694568	1.266343015	0.058271996	0.335402492
Mrps10	0.097447169	4.04833297	0.05830864	0.335476643
Ctr9	-0.09323931	5.060740157	0.058417851	0.335918626
Dnajc2	-0.092310243	4.274507039	0.058433044	0.335918626
Mif	-0.230195631	2.924759501	0.058545905	0.336360909
Mst1r	-0.332551962	0.167513061	0.058557625	0.336360909
Ets2	0.096056648	5.260046607	0.058624523	0.336508907
Kiz	0.108360237	5.525485831	0.058637856	0.336508907
Eya2	0.165318559	3.188847669	0.058682833	0.336508907
Tmx4	0.10946999	7.279598638	0.058695187	0.336508907
Traf7	-0.100690453	4.650147873	0.05870256	0.336508907
Casd1	0.082967471	5.866708102	0.058763518	0.336565202
Mcu	0.131549297	6.996150641	0.05876434	0.336565202
Il6st	0.091109136	6.154824577	0.058794342	0.336565202
Ppp1r16a	-0.12292845	4.974648763	0.058807731	0.336565202
Zfp449	-0.120311237	3.04063358	0.058911942	0.337025002
Nrg3	-0.15325204	11.94089744	0.058987015	0.337222265
Ism1	-0.131980059	3.135587502	0.058994192	0.337222265
Gsta4	-0.165000987	2.686358674	0.059028595	0.337282371
Nap1l4	-0.073952251	6.086721877	0.05914659	0.337819867
Cbl	-0.073017757	6.466665119	0.059276404	0.338424401
Atp11c	0.092509059	6.736498266	0.059334996	0.338621991
Snhg1	0.133042933	3.336461201	0.059431706	0.339036874
Capg	0.321517364	0.274864417	0.059478349	0.339165917
Kif11	-0.239183422	1.381738877	0.059525385	0.339166947
Ddx58	0.178087721	2.44242271	0.059526574	0.339166947
Mapk3	-0.172140518	4.273499039	0.059655349	0.339681268
Plppr3	-0.128398048	4.335652293	0.059668919	0.339681268
Nudt13	0.096911702	4.017901817	0.059689017	0.339681268
Dll1	-0.161565562	2.319480888	0.0597737	0.340026138
Ssr1	0.105576367	6.258784473	0.059898468	0.340595469
Fam193b	-0.09439413	6.731549936	0.059960089	0.340595469
Inpp5d	-0.130476466	4.644330711	0.059969079	0.340595469
Scyl1	-0.11417696	4.166156892	0.059970277	0.340595469
Uvssa	0.099961204	4.551188025	0.060044259	0.340842561
Mis18a	-0.214709865	1.255023375	0.060072323	0.340842561
Fam135a	0.107619186	7.318624501	0.060086205	0.340842561
Pacs2	-0.088647436	6.5551068	0.060155428	0.34109819
Gm5860	0.347226884	0.447542206	0.060215372	0.341280552
Crip3	-0.371910988	0.250912995	0.060235933	0.341280552
Pced1a	-0.10557073	3.889727123	0.060287512	0.341435776
9030612E09Rik	0.298449902	0.293805371	0.060317715	0.341469855
Tbx2	0.280295517	1.176396345	0.060363064	0.341589618
Grasp	0.18632108	4.400646325	0.060469819	0.342014316
Hrk	-0.148417449	4.068309961	0.060491927	0.342014316
Tcaim	0.093271388	4.575142043	0.060517935	0.342014316
4931428F04Rik	-0.135796519	3.129633913	0.060535008	0.342014316
P2ry13	0.291223871	1.082951939	0.060563446	0.342038116
Gltscr2	0.108143157	3.66509531	0.060605615	0.342139414
Luzp1	0.072516712	6.625225559	0.060681766	0.342309822
Il17d	-0.112468665	3.864360861	0.060684289	0.342309822
9330159M07Rik	-0.129407483	2.515423483	0.060853219	0.343077519
Zfp933	-0.085444742	5.861074527	0.060868984	0.343077519
Zfp532	0.105100988	7.497734202	0.060912115	0.343080728
Crhr2	-0.257713418	0.96109181	0.060918152	0.343080728
Myo5c	0.17286916	3.016122955	0.061007419	0.343346227
Mak	-0.146796103	2.803661954	0.06101393	0.343346227
Ttc13	-0.10192124	5.839890264	0.06111006	0.343750172
Inadl	0.103877055	6.059857556	0.061158345	0.343796613
Stx12	-0.092749877	5.793745287	0.061232079	0.343796613
Meis2	0.213096975	8.582762291	0.061242478	0.343796613
Ttc5	-0.090642046	5.099308899	0.061263793	0.343796613
Lmtk2	0.083868765	7.826469757	0.061273365	0.343796613
Acta1	0.269381706	0.624069784	0.061284532	0.343796613
Smarca5	0.082931242	6.14654703	0.061288765	0.343796613
Sag	-0.255429775	0.538851054	0.061449291	0.34454897
Snx10	-0.072894294	6.347749875	0.061471694	0.34454897
Smad1	0.081645547	5.984725404	0.061535673	0.344770701
Frmd3	-0.186369942	5.886536849	0.061574021	0.34484871
Wfs1	-0.128319654	4.816732462	0.061610167	0.344914331
Ntrk3	-0.156977209	9.181445637	0.061639133	0.34493972
Tnks1bp1	-0.083304734	6.008463607	0.06181044	0.345605295
Ghr	-0.113947845	6.468937472	0.061820233	0.345605295
Vps33b	-0.106392389	4.14771974	0.061840204	0.345605295
Rpl27	0.162279715	2.743437701	0.061873882	0.345605295
Prkaca	-0.089643494	5.728336398	0.061903124	0.345605295
Fam185a	-0.10154474	5.149059273	0.061904936	0.345605295
Filip1l	0.301542407	3.414841016	0.061981734	0.345897273
4930539E08Rik	-0.253374057	1.191823036	0.062023229	0.345992087
Gm15663	-0.186817124	2.122468333	0.062127742	0.346438228
Ubtd1	0.102797787	3.988858389	0.062231877	0.346881905
Erg	0.217692141	3.674955795	0.062285328	0.34697234
Gcnt1	0.241816206	2.791013059	0.062297251	0.34697234
Fgf14	-0.150760769	11.09843358	0.062322505	0.346976121
March2	0.07912263	5.380902509	0.062506671	0.347851063
Ap3m2	0.108478775	5.364103706	0.062528932	0.347851063
Mansc1	0.156455424	2.448778802	0.06261098	0.348170316
Abhd17b	0.075677435	6.056850331	0.062654906	0.348277408
Btbd3	0.138680913	7.118029871	0.06272376	0.348495805
Plxdc2	-0.088166192	7.909733221	0.062743561	0.348495805
Scn5a	0.149540725	3.643054044	0.062872566	0.349036894
Pnpla2	-0.16438857	2.644441854	0.062921357	0.349036894
Gm5148	-0.162569614	2.773672303	0.062951764	0.349036894
Shmt1	-0.335459422	0.139431816	0.062984837	0.349036894
P2rx7	0.112123835	3.596952835	0.063057868	0.349036894
Aamp	-0.13385615	4.113742037	0.063065927	0.349036894
Gpc1	-0.118079203	5.839941811	0.063068618	0.349036894
Med8	-0.11589428	3.54889348	0.063069735	0.349036894
Tcf7	0.141532673	3.183122041	0.06308094	0.349036894
Smad7	0.10052322	5.572988269	0.063108396	0.349036894
Fam104a	0.075621724	4.931022121	0.063112911	0.349036894
Ctxn3	0.365208193	1.040395237	0.063195747	0.349195292
Mepce	-0.130365193	3.813549661	0.063221949	0.349195292
Exd2	-0.100775958	6.409930086	0.06323811	0.349195292
Mppe1	0.106061423	3.729443185	0.063240482	0.349195292
Fam49a	-0.076060163	7.956126232	0.063283144	0.349281509
Ipo13	-0.091477409	5.761242123	0.063305573	0.349281509
Rabl3	0.128494787	3.653526473	0.063382617	0.349502667
Lsm6	0.10588226	3.900455499	0.063419703	0.349502667
Zfp619	-0.116474498	3.818030701	0.063419919	0.349502667
Wisp1	0.217290694	3.666154824	0.063501427	0.349815311
Snx7	0.152432898	5.706444069	0.063576415	0.350067901
Map3k19	-0.197849935	2.958323555	0.063607547	0.350067901
Heg1	0.156856926	5.843908947	0.063621661	0.350067901
Naa40	-0.07361279	5.528541273	0.06370304	0.350201546
Mir434	0.257788933	0.875580224	0.063716387	0.350201546
Iglon5	-0.1293048	3.983851019	0.063720361	0.350201546
Nsfl1c	-0.072045133	5.302098478	0.063762856	0.350298743
Col4a2	0.102488012	6.232894308	0.063831874	0.350406129
0610043K17Rik	-0.104450332	3.500931065	0.063832039	0.350406129
Lnx1	0.08775413	5.671929462	0.064058187	0.351364364
Lmntd1	0.324537819	0.696421167	0.064079338	0.351364364
Immp2l	-0.153977978	7.893444992	0.064081255	0.351364364
Tram2	0.160608646	2.761028652	0.064127377	0.351480759
Shank1	-0.170646774	8.306303796	0.064175684	0.351589528
Gm15800	-0.085025837	8.631513995	0.064197025	0.351589528
Tom1	-0.118582681	4.684852179	0.06424881	0.3517367
Zfp74	0.095583064	3.977971806	0.064356414	0.352189227
Nanp	0.14540244	3.556584637	0.064458603	0.352521964
Plxna1	-0.074017428	6.673318043	0.064467151	0.352521964
Abhd11	-0.189062616	2.027648551	0.064539642	0.35273501
Lsm8	0.124960783	3.884112443	0.064556078	0.35273501
Clcn6	0.072884349	6.013047999	0.064650232	0.353112814
Ngb	-0.358821551	0.16812697	0.064854054	0.354089089
Amigo2	0.22177614	2.723180141	0.064934143	0.354379671
Mast2	-0.082663027	7.360769503	0.064963938	0.354379671
Hpse	0.297515823	0.289149282	0.065050891	0.354379671
Ccne2	-0.159973601	2.339929423	0.065069815	0.354379671
Rassf8	0.14235855	2.567607017	0.065077849	0.354379671
Fam188b	-0.118412546	5.163910068	0.065079243	0.354379671
N4bp1	0.06838616	6.105375351	0.065082972	0.354379671
Nkx6-2	0.266132256	2.143850159	0.065229149	0.355038689
Bmp2	-0.221434994	1.458553493	0.065307382	0.355327526
Minpp1	0.08354978	5.320676262	0.065353824	0.355443235
Col14a1	-0.203185404	1.636711111	0.065420085	0.355666609
Fam234a	0.108838094	4.07845801	0.065477227	0.355840252
Frmd4b	0.116296717	7.137186781	0.065535585	0.355843856
