Gene	logFC	logCPM	PValue	FDR
Sox11	0.190496211	5.133558002	0.008210829	0.041652343
Zfr	0.13249457	7.908897419	0.008215144	0.041657419
Gnl2	0.186800849	4.011937098	0.008217903	0.041657419
Nudt10	-0.170594747	3.718771411	0.008223377	0.04166977
Car10	0.140037704	6.123972668	0.008231346	0.041694746
Gucy2g	-0.244021372	2.911308615	0.008238172	0.041713919
Pom121	-0.102896728	6.827804458	0.00824307	0.041723319
Hsp90ab1	-0.090312239	10.48330334	0.008250116	0.041743577
Adamts15	-0.193282089	3.643636019	0.008279394	0.041876273
Gas5	0.175328037	4.339931383	0.008287214	0.041900372
3632451O06Rik	-0.134437687	4.51392274	0.008296679	0.041932773
Cyp51	-0.145069174	6.075831073	0.008301624	0.041942311
Endou	-0.368076735	1.867385558	0.008311235	0.041961934
H2-K1	-0.172293745	4.231964274	0.008311626	0.041961934
Zfp292	0.143292621	5.523572443	0.008355089	0.042165843
Mbp	0.11360327	11.35415712	0.008364934	0.042192559
Tbc1d32	0.156262842	3.94056635	0.008366535	0.042192559
Trem2	-0.177040086	3.125976261	0.008375814	0.042223829
Plb1	-0.484862829	0.113551362	0.008393183	0.042283636
Jam2	-0.195395995	4.844624814	0.008393843	0.042283636
Dcun1d5	-0.12647787	4.525450877	0.008426039	0.042430244
Tnpo2	-0.086648917	8.400576581	0.008435007	0.042459814
Fbxl4	0.136846127	4.447078565	0.008449218	0.042514913
Mapkbp1	-0.115442399	6.352337995	0.008452152	0.042514913
Ank1	0.099167755	6.818741764	0.00847861	0.042632365
Fam46a	0.2843703	2.61755334	0.008487315	0.042660501
Incenp	-0.155213838	3.469697648	0.008503046	0.042723912
Zfp455	0.447449064	0.343327101	0.008520287	0.042794864
Gbe1	0.180655511	3.743705623	0.008526157	0.042808673
4930402H24Rik	-0.112527574	6.969701564	0.008535942	0.04284212
Gse1	0.109322589	7.222272962	0.008553656	0.042915325
Ap3s2	0.093898532	6.87687941	0.008581018	0.043036866
Ddx5	0.129613646	8.589732564	0.008602056	0.043126609
Jmy	0.14835227	6.215378567	0.008611443	0.043157895
Dgkd	-0.101313251	7.376428193	0.008625078	0.043210444
Tmem72	-0.448342495	1.418797817	0.008692209	0.04353086
Aldh1l1	-0.14054388	6.247790798	0.008712342	0.043615767
Zbtb40	-0.206071701	4.747075792	0.008717599	0.043626161
Prkcsh	-0.108900369	6.196311985	0.008725193	0.043648242
Unc5a	0.138763271	7.348743189	0.008740779	0.043700168
Txndc5	-0.094815392	6.290049074	0.008741945	0.043700168
Pvt1	0.133180181	4.809605568	0.008765975	0.043789904
Phactr2	0.204745802	5.054716036	0.008766281	0.043789904
Diras1	-0.113378121	6.794774264	0.008773808	0.04380515
Eif5a2	0.184096915	5.634356679	0.008778076	0.04380515
Gm17066	0.237874973	3.457961839	0.008778914	0.04380515
Fam210b	-0.121748527	5.007158641	0.00878572	0.043823173
Atf7ip	0.09863716	6.248841367	0.008791924	0.043838175
Ccdc28b	-0.179945816	3.488799015	0.008795412	0.043839632
Plvap	0.273524664	1.987600404	0.008806736	0.043880128
Stard3nl	-0.103003591	5.396414368	0.008817521	0.043889204
Pole4	-0.130338867	4.508284316	0.008817528	0.043889204
Plpp2	-0.254980055	1.980898022	0.008818156	0.043889204
Nufip1	0.148524634	3.508499882	0.008831512	0.043928496
Il12rb1	0.410291132	0.692079517	0.008832455	0.043928496
Cdk20	-0.193921171	3.21589084	0.008843306	0.043966518
Atp10a	-0.222851774	3.742032741	0.008857949	0.044023364
Lrrc58	0.145186525	7.704270596	0.00889389	0.044185982
St8sia1	0.146539591	6.126395137	0.008898121	0.044190994
Snx22	-0.221944879	2.330979906	0.008903423	0.044201321
Gm15706	0.222902918	2.003729925	0.008917031	0.044247034
Cited1	-0.380484535	1.083439346	0.008919082	0.044247034
Ift81	0.228215028	3.877399155	0.00892282	0.044248083
Nfix	-0.078038195	8.409675245	0.008925745	0.044248083
Npas3	0.178032281	4.315670406	0.008941065	0.044308016
Zdhhc4	0.178807994	3.936165101	0.008950276	0.044328723
Srfbp1	0.192105562	2.520148584	0.008952182	0.044328723
Henmt1	0.426834052	0.634577559	0.008954939	0.044328723
Clec11a	-0.20287032	2.47375522	0.008983725	0.044455179
Fam206a	-0.111690199	4.543786707	0.008998048	0.044500194
C2cd2	-0.163929595	3.7978834	0.00899931	0.044500194
Tomm40l	-0.118493773	6.058969233	0.00900414	0.044508034
Pde1a	0.144728134	6.908075225	0.009013406	0.044537782
Carf	0.161279186	3.976464489	0.009028699	0.044597287
Hadha	-0.114985183	6.002698623	0.00904006	0.044637332
Gbf1	-0.097540794	7.710666117	0.009095081	0.04489285
Mina	-0.174824376	3.116762464	0.009099877	0.044900363
Ganab	-0.086565667	7.480138634	0.00913088	0.045037139
Zfp13	0.139329596	4.004720408	0.0091426	0.045078737
Raver2	-0.133488539	4.763708004	0.009146188	0.045080223
Gmppb	-0.159162005	3.92247049	0.009151549	0.045090443
Gatad1	-0.093851748	6.381391494	0.009164861	0.04513683
Zfp788	0.200383749	4.264420609	0.009167545	0.04513683
Rdh11	-0.11713351	4.250666655	0.009175709	0.045160816
Col4a2	0.150182267	5.169296183	0.009207505	0.045301057
Aldh18a1	-0.126564946	5.444414037	0.009230593	0.045397781
Phkg1	-0.166617077	3.554340409	0.009233783	0.045397781
Cep85l	0.182738151	3.372564642	0.009276851	0.045593182
Kdm1a	-0.094738843	6.213054822	0.009288517	0.045634165
Sult1a1	0.251763049	2.533627328	0.009324144	0.045783375
Spats2	0.103105689	4.890937537	0.009325563	0.045783375
Wrap53	0.148387543	3.548518959	0.009338587	0.04583091
Cbfb	0.172637448	4.058402695	0.009356468	0.045902243
Sft2d3	0.233656651	2.460148941	0.009367238	0.04593865
Gnaq	0.138215564	7.645547351	0.009377941	0.045974701
2810004N23Rik	-0.199552273	2.554005731	0.009383943	0.045976992
Golga7	-0.122228516	5.49339877	0.009385112	0.045976992
Aass	-0.19327042	2.486868557	0.009395186	0.046009915
Arpc1b	-0.135105182	3.801130752	0.009414111	0.046070634
Fus	-0.133130097	6.358318455	0.009417011	0.046070634
Synj2bp	0.154633284	5.159886146	0.009417661	0.046070634
Pds5b	0.128324865	6.772845168	0.009438443	0.046150049
Hcn4	-0.233543665	3.618880846	0.009440624	0.046150049
Zfp462	-0.11476565	6.06475283	0.009476129	0.046307111
Nit2	-0.175573129	2.790053821	0.009488124	0.046349214
Ntng2	0.121192744	5.789321435	0.009529331	0.046533939
Loxl1	-0.287603709	2.095030425	0.00953471	0.046543638
Coro1a	-0.111002047	6.761135734	0.009543315	0.046569069
Fxyd6	-0.12386712	6.767027978	0.009574891	0.046706534
Mcm3ap	-0.088623861	6.551117648	0.00958671	0.046747564
Armcx5	0.177294296	3.723228546	0.009614388	0.046865873
Ndnf	0.235914153	4.003463046	0.009626347	0.046907497
Xpr1	0.133415499	7.18510859	0.009662519	0.047067034
Serpinf1	-0.241465736	2.989334528	0.009689754	0.047182944
Slc22a5	-0.157738821	3.151010128	0.009698259	0.0472076
Gp1bb	-0.169717448	4.16661748	0.009708142	0.047238944
Zfp445	0.147097884	6.140727359	0.009724964	0.047304016
Appl1	0.148477543	6.125138314	0.009737168	0.04734659
A630072M18Rik	-0.18220043	3.038241197	0.009751494	0.047393303
Tfrc	0.147207279	6.509640226	0.009753685	0.047393303
Dsp	-0.211276172	2.825930265	0.00978538	0.047530474
Ksr1	0.157117959	6.189010571	0.009796836	0.047569273
Pgf	-0.321481361	0.917172613	0.009825391	0.047691043
Aloxe3	0.20649625	2.421323976	0.009830436	0.047698652
Fkbp15	-0.102080769	5.302641714	0.009882043	0.047932103
Med8	0.130388835	4.089686924	0.009892953	0.047968057
Kank1	-0.146965027	5.037186349	0.009908363	0.048025798
Cc2d2a	0.147487497	3.810970011	0.009948939	0.048191099
Gm20754	0.326305294	0.888503772	0.009949493	0.048191099
Mecom	0.378728332	0.738087375	0.009964558	0.048247034
Tra2a	-0.148405051	4.78367526	0.009976894	0.048289714
Dkk3	0.094059758	8.180518055	0.009992308	0.048346367
Dlg4	-0.106456401	9.925765167	0.009995648	0.048346367
Lmbr1	-0.108264942	5.367151112	0.010080932	0.048741679
Clmp	0.15203364	3.75105576	0.010090855	0.048772466
Arl6ip5	-0.092623424	7.115623429	0.010100829	0.048803477
Helz2	-0.243266083	2.444578643	0.010113482	0.048847408
Lhfpl3	0.228137753	4.06275753	0.010125246	0.048887013
Ing3	0.17487441	3.524048275	0.010137016	0.048926618
Myo19	-0.280127518	1.48376779	0.010169218	0.049052578
Morc2a	-0.090371947	5.87250073	0.010170265	0.049052578
Usp25	0.150038583	4.848480516	0.010178331	0.049074224
Gm13483	-0.442324546	0.471739376	0.010221627	0.049265654
Arhgap29	0.17873575	4.259851499	0.010238538	0.049329828
Foxo1	0.110380917	5.921707462	0.010249897	0.049367216
2700049A03Rik	0.166353021	2.803312659	0.010254498	0.049372041
Kcna5	0.197392882	3.559088011	0.010262134	0.049391472
Invs	-0.188191618	2.674710282	0.010271485	0.049419135
Inpp5e	0.11790491	4.845311369	0.010290896	0.04949517
Kcnip1	-0.139094217	4.674680912	0.010305273	0.049546941
Nr4a2	0.148284417	5.57591561	0.010321051	0.049605418
H2-DMa	-0.156162128	3.547589001	0.010324994	0.049606985
Arhgap6	0.221241207	2.829748152	0.010349479	0.049673537
Epas1	-0.098802985	7.620646934	0.010350213	0.049673537
Hopx	-0.164512116	4.755857967	0.010352182	0.049673537
Jund	0.108461493	7.818929542	0.010353331	0.049673537
Rlf	0.115716146	5.098924893	0.010368533	0.049729078
Mkln1os	0.349699001	0.526045304	0.01037777	0.049755984
Pdia5	0.273511618	1.506059145	0.010386615	0.049780991
Vezf1	0.155580053	4.993417679	0.010401975	0.049837197
Hgf	0.230933397	1.916853052	0.010413057	0.04986385
Col12a1	-0.184259467	3.682544356	0.010414809	0.04986385
Smarca2	-0.109762181	7.760807455	0.010418977	0.049866401
Oxct1	-0.117771505	7.989527112	0.010437919	0.049939638
Acad11	-0.124402028	4.722014612	0.010447216	0.049966686
Lamb1	-0.129272867	4.967572803	0.010451493	0.049969722
Stat4	0.414181321	0.40615872	0.010457594	0.049981471
Mbd2	0.159918061	4.662813237	0.01047085	0.050027393
Prr32	-0.451695005	0.43604335	0.010479812	0.050052778
Susd2	-0.147890332	3.677115507	0.010483739	0.050054106
Lmbrd1	0.092160625	7.722179537	0.010496426	0.050087353
Inpp1	0.114057194	4.238218383	0.010498005	0.050087353
Crlf2	-0.16528535	3.499525663	0.010532108	0.050232591
Mir124a-1hg	0.214008664	4.649560472	0.010543931	0.050255303
Plod2	0.286604164	1.349860398	0.010544198	0.050255303
Srm	-0.133904689	5.501116672	0.010561271	0.050319193
Celf2	0.121437947	8.486137111	0.010575098	0.050367576
Pigk	0.11847853	5.72571518	0.01059634	0.050451229
Snx1	-0.098099435	6.068339555	0.010606816	0.050483588
Safb	-0.118797497	5.713986685	0.010623497	0.050545441
Phf2	0.084972439	6.388351221	0.010657625	0.050681736
Ret	-0.352196231	3.658209619	0.010659532	0.050681736
Adgrb3	0.078632287	7.227028282	0.010688474	0.050801732
Add3	0.111441996	6.868776951	0.010699345	0.050835787
Iqgap2	0.158393999	4.682729997	0.010727153	0.050937076
Ehd3	-0.087178906	7.212130195	0.01072809	0.050937076
Atp6v1a	0.125102712	8.787132927	0.010740541	0.050978547
Rab10os	0.190958128	2.642099598	0.010746871	0.050990947
Myo1d	-0.155163239	4.732136671	0.01077952	0.051112628
N4bp2l2	0.187820055	5.059320147	0.010779969	0.051112628
Sf3a2	0.138536035	4.407528427	0.010824395	0.051295246
Inpp5k	0.127087467	5.199755276	0.010828054	0.051295246
Cdh2	0.098728959	6.509742592	0.010829703	0.051295246
Dact3	-0.107108331	8.096501302	0.010886462	0.051546288
Kcne2	-0.447215407	1.133851469	0.010929961	0.051734392
Fam234a	0.143200767	4.661933076	0.010933926	0.051735308
Zfp423	0.170224054	5.757212154	0.010940642	0.051749237
Ikbip	0.25109514	2.218218272	0.010952648	0.051771372
Acyp2	-0.262795286	2.299526576	0.01095287	0.051771372
Ctdp1	0.097891995	5.014021998	0.010965347	0.051812494
Best1	0.351933171	0.56268494	0.010974868	0.051839623
Mir22hg	0.195713221	3.192551936	0.010982939	0.051859889
Sqle	-0.108263332	6.263678921	0.011000639	0.051925592
1500009L16Rik	-0.158686065	3.670845522	0.011013559	0.051968692
Sept9	0.108902221	6.736440712	0.011022937	0.05199506
Bbx	0.157144031	5.243473902	0.011042834	0.052071005
Fam120b	-0.099392868	6.073384547	0.011049506	0.052084561
Rad51d	0.122617215	4.427759446	0.011073891	0.052168911
Lfng	0.185904859	4.682973595	0.011075007	0.052168911
Slc4a8	-0.084345844	7.708865612	0.01108442	0.052193009
Bloc1s1	-0.125328364	4.035711402	0.011087733	0.052193009
Radil	-0.147953062	4.001785233	0.011094063	0.052204894
Xkr8	-0.24760453	2.408220446	0.011105784	0.052238991
Klf9	0.16934478	6.997212586	0.011108926	0.052238991
Zw10	-0.133032289	4.045264714	0.011145946	0.052395115
Glb1l	-0.240135555	2.290804606	0.011151239	0.052395702
Rtkn2	-0.224087216	2.037209575	0.011153711	0.052395702
Anln	0.209190767	4.3550245	0.011161183	0.052412852
Gm14204	-0.17198543	3.396409726	0.011173154	0.052438331
Gpr22	0.229661947	5.002855557	0.011175461	0.052438331
Plk4	-0.340873752	1.016255284	0.011178077	0.052438331
Egln3	0.153722657	3.815025697	0.011207756	0.052559585
Kpna2	-0.159455986	3.585143052	0.0112127	0.052564801
Krt222	0.153620015	4.34829271	0.01122762	0.052612459
Hdac4	-0.119068406	7.1721466	0.011230895	0.052612459
Klf6	0.165067305	5.118071461	0.011234373	0.052612459
Peak1	0.108445676	6.368390345	0.011266185	0.052743431
Srsf5	0.178665206	4.973444531	0.011270939	0.052747687
Arih2	0.092064535	5.655782016	0.011290462	0.052821035
Cpeb3	0.11495189	6.843603681	0.011303426	0.052863652
Usp36	0.106525054	5.549171121	0.011319944	0.052922862
Gabra4	0.131539322	6.440971626	0.011324309	0.052925228
Atp5c1	0.088809593	7.309636469	0.011344617	0.053002081
Pik3cb	0.13529195	5.359693517	0.01136661	0.053086752
Atxn3	0.189063488	4.224236284	0.011379829	0.053123217
Ky	-0.218329075	2.579568164	0.011383577	0.053123217
Atf3	-0.442570079	0.359917511	0.01138765	0.053123217
Cdk2ap2	-0.166109112	3.833625443	0.011389909	0.053123217
Pim2	-0.13132376	5.249469241	0.011398483	0.053145134
Smpdl3a	-0.1117577	4.685396079	0.011424781	0.053249652
Mfsd3	-0.161686751	2.784941397	0.01143826	0.053277878
Mapk7	-0.137482793	4.102417804	0.011438605	0.053277878
Zfp709	0.235830421	2.779606383	0.011467774	0.053395607
Otub1	0.10835369	8.022655497	0.011476776	0.053419389
Cntn2	-0.100897029	7.994850436	0.011502204	0.053519583
Sema3a	0.146243908	4.850182948	0.011509794	0.053536738
Hist1h1a	0.194441762	3.326373606	0.011513907	0.053537717
Afg3l2	-0.092929951	6.359803171	0.011524983	0.053562112
Snx21	0.114740439	5.094096955	0.011526963	0.053562112
Lrrc61	0.109306221	5.135864071	0.011530906	0.053562182
Ddrgk1	0.111283474	4.939269614	0.011534788	0.053562182
Mink1	-0.106181166	8.731043631	0.011547144	0.053601413
Pycrl	-0.12920454	4.06901556	0.011554855	0.053619062
Pgm2l1	-0.141299393	8.406368177	0.011561487	0.053626621
Nostrin	-0.329177452	1.067059021	0.011566496	0.053626621
Ino80dos	0.377437745	0.294572974	0.011568213	0.053626621
Mlc1	-0.099169495	7.728617201	0.011577039	0.053649409
Mgll	0.115606627	8.376957367	0.011588673	0.053675568
Lyn	-0.211417761	3.157578161	0.011590511	0.053675568
Shisa6	-0.123088387	5.64311502	0.011603132	0.053715885
Sp4	0.166774814	4.935906222	0.011614945	0.053745237
Fbxl8	-0.389937512	0.376920613	0.011622325	0.053745237
4732491K20Rik	0.25840326	1.434328761	0.011623913	0.053745237
Cyp4f13	0.187577967	2.545017648	0.011625145	0.053745237
Camk4	0.148019748	7.966159721	0.01163899	0.053791114
Rabggtb	0.106275436	5.278518315	0.011684109	0.053972719
Rspo2	-0.188825819	3.784190026	0.011686154	0.053972719
Dlx5	0.228234461	2.518584671	0.011699464	0.054016003
Abi3	-0.2241053	1.983086898	0.011723753	0.054109934
Ccdc80	-0.146324306	3.066845212	0.011743773	0.054184099
Exoc2	0.119763341	5.743893667	0.011755353	0.054219292
Rpa1	0.09895325	5.964273255	0.011768419	0.05426131
Runx1	-0.359793556	0.726251644	0.011778254	0.054279105
Sesn1	0.10663025	5.844773431	0.011780192	0.054279105
Ubap1	0.099332543	5.749063038	0.011818607	0.054437823
Kcng3	0.170462257	3.400619493	0.011889555	0.054746231
Shb	0.13315487	4.308788551	0.011899925	0.054765332
Stum	-0.078202061	8.806171367	0.011901688	0.054765332
Tap2	-0.168600611	3.197213774	0.011969173	0.055057395
Pcnp	0.165947569	5.013110272	0.011975713	0.055069008
Gstt1	-0.19428525	2.971455603	0.011981748	0.055078295
Zfp618	-0.256997331	1.718538086	0.011991566	0.055104961
B9d2	-0.166547261	3.429146788	0.012002305	0.055135841
Nexn	0.384141397	0.545192797	0.012014156	0.055171804
Tpbgl	-0.156152542	3.114258434	0.012018391	0.055172782
Ocln	-0.157120773	3.137247887	0.012030673	0.055191876
A730020E08Rik	0.44470009	0.349853409	0.01203099	0.055191876
Tbccd1	-0.14065276	3.903152323	0.012034621	0.055191876
Hic1	-0.267507754	2.05327168	0.012059441	0.055244858
Psma4	-0.127708173	4.860830864	0.012059488	0.055244858
Enc1	0.086201477	10.29880008	0.012060392	0.055244858
Rhbdf1	-0.185376974	3.141650509	0.012062284	0.055244858
Vps13b	0.090282936	7.156755163	0.012119141	0.055486734
Rab7b	-0.291381435	1.182196631	0.012128831	0.05551257
B9d1	-0.183939812	2.608807575	0.012168596	0.055675995
Inpp5a	0.106241082	6.374377732	0.01219813	0.055792514
Tcea2	0.151137968	3.80109667	0.012218169	0.055838905
Myo1f	-0.241377817	1.811126696	0.012220396	0.055838905
B3galt2	0.217343444	4.674092163	0.012220485	0.055838905
Manea	0.154894399	4.818217242	0.012250998	0.055959687
Macrod1	0.195859192	3.252073378	0.012264682	0.056003545
Szt2	0.098339183	6.148949846	0.012284508	0.056075406
Fbxo38	0.105630474	5.438009107	0.012324024	0.056237071
Elmod1	0.083053848	7.759233805	0.012329132	0.05624167
Cep89	-0.179898778	3.03192722	0.012344177	0.056279332
Dnm1l	0.142942186	7.054753509	0.012345594	0.056279332
Arhgef15	-0.134490891	3.859982931	0.012409572	0.056543081
Thoc3	0.105729559	4.935193983	0.01241383	0.056543081
Slc22a3	-0.278697397	1.728318173	0.012415817	0.056543081
Abtb1	0.122599345	4.668310449	0.012446175	0.056662525
Appl2	0.112532057	5.410999763	0.012451062	0.056665963
Ppfia2	0.16103605	6.028003003	0.012465737	0.056713935
Timm44	-0.133379236	4.196319834	0.012478989	0.056734726
Klf15	0.125981114	4.996344844	0.012479451	0.056734726
Snx13	0.155477716	6.068573448	0.012482715	0.056734726
Fam149a	-0.124521808	4.385314657	0.012550995	0.057026166
Cystm1	0.163079176	2.976134529	0.012561369	0.057054404
Tal1	-0.357765965	1.021065412	0.012603928	0.057208637
Trpc5	-0.135389179	4.685276762	0.012607535	0.057208637
Abhd1	-0.364522917	0.781357308	0.012608085	0.057208637
Smim10l1	0.192096072	6.018106038	0.012612008	0.057208637
Cd4	0.194806236	3.22906066	0.012623806	0.05724322
Paqr7	-0.093714322	6.628692763	0.012672118	0.057443304
Rusc1	-0.087523647	7.715667505	0.012686345	0.057488798
Lrrc4	0.105502449	6.820529986	0.012693559	0.057498357
Mau2	0.083984628	6.762845332	0.012697186	0.057498357
Ak3	-0.088821963	6.463509362	0.012701029	0.057498357
Klhl15	0.149219122	3.753381909	0.012714526	0.057531126
Rps13	0.108414312	6.01801791	0.012720132	0.057531126
1110038B12Rik	0.252007943	2.342761157	0.01272085	0.057531126
Aggf1	-0.14349751	5.2897281	0.012735796	0.057579733
Zfp9	0.187781816	3.910521742	0.01277786	0.057750877
Nomo1	-0.096205653	7.911913511	0.012836409	0.057996385
Thbs1	0.244609461	2.91949682	0.012847106	0.058025602
Zdhhc15	-0.175579909	2.985213046	0.012871012	0.05810992
Hexa	-0.1217959	6.049586158	0.012874247	0.05810992
Arl5b	0.193775962	4.067444362	0.012911561	0.058259172
Vps51	0.09690919	6.383363368	0.012926044	0.058305343
Exosc9	-0.129207146	4.274224836	0.01293188	0.058312493
Kank3	-0.155272895	3.930495969	0.0129409	0.058333988
Strip1	-0.09274606	6.503485196	0.012985948	0.058517823
Ctnna3	0.272750679	1.526693009	0.013008093	0.058598363
Letmd1	0.106997986	5.893285531	0.01306804	0.058848295
Htr1d	0.197968638	2.691429258	0.013072155	0.058848295
Cdc42ep1	0.147274356	4.619177594	0.01312403	0.05906244
Chst11	0.09443199	6.578858523	0.013129252	0.059066564
Abcg1	0.076533998	7.247925256	0.013150415	0.059142374
Zfhx2	-0.087523702	6.433364322	0.01315748	0.059154754
Gtf3c4	-0.095746022	6.345646375	0.01317344	0.059207104
Sec24d	-0.117862063	4.350219555	0.01320244	0.059318003
Clybl	0.163499328	4.08079739	0.013219637	0.059375822
Dnajb3	-0.344562683	0.614056671	0.013226716	0.059388171
Col1a2	-0.209676809	5.222688772	0.013270854	0.05956421
Galntl6	-0.15170298	4.388863545	0.013276232	0.05956421
Tuft1	0.256261422	1.786064606	0.01328176	0.05956421
Reep5	-0.098559046	8.765930407	0.013283292	0.05956421
Eny2	0.189686808	4.648573448	0.013291399	0.059572728
Kdelr2	-0.094111381	5.359169724	0.013293878	0.059572728
Srsf4	-0.106388277	5.58966855	0.013302059	0.059589921
Guf1	0.206912299	3.299961159	0.013329439	0.059693081
Tmtc1	0.121888295	6.734578488	0.013335255	0.059694179
Pcdhgc4	-0.137676452	4.697706894	0.013338387	0.059694179
Tbrg4	0.108988593	5.323455249	0.013367135	0.059803324
Rbm25	0.161010495	4.656760498	0.013374066	0.059814825
Arg2	-0.318797662	1.400619513	0.013382658	0.059823314
Bnc2	0.218501849	1.901108476	0.013384687	0.059823314
Neat1	0.246855778	3.97712808	0.013401425	0.059878614
Gpr68	0.164889591	4.354501447	0.013475481	0.060189895
