Gene	logFC	logCPM	PValue	FDR
Pced1b	0.118445485	4.997808467	0.034565781	0.168839164
2310033P09Rik	-0.194512087	1.750358828	0.034586744	0.168883021
Smarcc2	0.098403448	6.574583974	0.034701099	0.169382709
Ski	-0.107166843	7.358925604	0.034754895	0.16958656
Strbp	0.094490534	8.902698299	0.03477118	0.169607292
4931406C07Rik	0.127680658	4.055655628	0.034789973	0.169640244
Mex3a	-0.232551606	1.388375503	0.034802678	0.169643494
D630003M21Rik	0.15732502	2.933587671	0.034830978	0.169722731
Ctsb	0.155464412	6.440290959	0.03486288	0.169819461
Ppp2r3a	0.119332525	6.653181059	0.034917674	0.170010431
2500004C02Rik	-0.165592232	2.553922383	0.034926213	0.170010431
Thap11	0.188170348	2.628834576	0.034984025	0.170233041
Kif21a	0.103966162	8.115211566	0.035000203	0.170252972
Ccdc81	-0.212559378	1.68352164	0.035029857	0.17033842
Svep1	-0.207773557	1.903341094	0.035053847	0.170396279
9430021M05Rik	0.166949801	3.631125427	0.035156007	0.17083395
Ptk7	0.116866136	4.24392825	0.035185063	0.170916205
Htatsf1	0.114850341	4.401936156	0.035257119	0.171207209
Brd9	-0.096081097	5.860623952	0.035272592	0.171223342
Dtx2	-0.176517963	4.001762102	0.035322978	0.171408887
Xylt2	-0.12947445	3.634740007	0.035336304	0.171414524
Sv2a	0.123782883	6.883526205	0.035374159	0.171539107
Cradd	0.127275975	4.232553862	0.035398476	0.171597977
Elp3	0.081942359	6.211860198	0.035461994	0.171846773
Anks3	-0.086450019	6.108039821	0.035479347	0.171871763
8430408G22Rik	0.425636684	0.204217325	0.035560692	0.172206623
Plppr3	-0.112135807	4.236685336	0.035609274	0.172382648
Zbtb10	0.10857872	4.917397484	0.035656921	0.172518773
Rgs14	-0.154756443	3.584612036	0.03566637	0.172518773
Trpm3	0.217538483	9.482690535	0.035681258	0.172518773
Npc1	0.085692606	5.908185797	0.035704353	0.172518773
Megf10	0.150197648	5.745541035	0.03571033	0.172518773
Lgr5	-0.436939176	4.269866465	0.035710847	0.172518773
Acot13	0.120836578	4.112440296	0.035758678	0.172646191
Hspa5	-0.224993514	6.092213742	0.035761725	0.172646191
Cers6	0.103767049	8.157759463	0.035843759	0.172931557
Rft1	0.142778965	4.507274248	0.035845379	0.172931557
P2ry1	-0.327237582	1.811872179	0.035884347	0.17306031
Bzrap1	-0.121160253	6.769218938	0.035914451	0.17310523
Ntng1	0.277848638	8.107335681	0.03591823	0.17310523
Trappc12	0.119895886	6.196136216	0.036086389	0.173856205
Gbgt1	-0.324961459	0.342872295	0.036145802	0.174082927
Efcab7	0.111971178	4.455567656	0.036223974	0.174341628
Adam33	-0.263423059	1.190904055	0.036228666	0.174341628
Evc	0.152224534	2.94613736	0.036249517	0.174341628
Pacsin3	0.152874793	2.799013765	0.036262808	0.174341628
Rbm3	-0.121616049	4.42472775	0.036272853	0.174341628
Vwf	0.36366631	4.080498983	0.036279105	0.174341628
Sox10	-0.151901247	3.724197257	0.036294755	0.174341628
Nutf2	-0.132953302	4.650469808	0.03630313	0.174341628
Ptpra	-0.082474205	7.196087822	0.036310863	0.174341628
Galnt1	0.084596567	6.366828895	0.036344452	0.174388383
Gabrg1	-0.278105789	4.842587124	0.03634708	0.174388383
Abhd8	0.165247327	5.501091733	0.036357726	0.174388383
Tgfbr2	0.135629673	4.871918883	0.036387164	0.174410618
Ept1	0.089791146	6.302215694	0.036391636	0.174410618
Vcl	0.095453478	6.703234446	0.036399491	0.174410618
Rsph1	-0.198496507	1.693738415	0.036422103	0.174459646
Cntn2	-0.11081753	6.057578452	0.036469162	0.174603973
Il1rap	0.154538939	7.391672211	0.03648695	0.174603973
Ovol2	0.218103798	3.254666916	0.036489405	0.174603973
Baz1a	-0.155433209	4.273572248	0.036543444	0.174764896
Ube2v2	-0.092642744	5.679460355	0.036552273	0.174764896
Tspyl3	0.201356651	2.673920879	0.036560241	0.174764896
Tspan5	0.112154629	8.250635467	0.036585382	0.174825771
Ctdspl	0.108416192	6.913222405	0.036603509	0.174853103
Fgl2	-0.446316488	0.211707205	0.036720642	0.175353199
Hsdl1	0.108785917	4.282814785	0.036812399	0.175731819
Lrrc20	0.149938509	4.786559084	0.036831139	0.175761736
Cmtm8	0.294057227	1.303110827	0.036939717	0.176220207
Baiap2	-0.126549594	7.933283053	0.036999725	0.176446744
Myh9	-0.117232687	6.644092715	0.037089937	0.176817115
1700017B05Rik	-0.148791589	3.230711954	0.03713203	0.176957921
A130010J15Rik	0.212543272	1.49440395	0.037176711	0.177110958
Speg	-0.098910684	6.6856949	0.037208281	0.177120038
Gm14327	-0.302165366	1.217475866	0.037219361	0.177120038
Naip6	-0.325476343	0.367078856	0.037226325	0.177120038
Arhgap11a	-0.244800829	0.902804433	0.037230202	0.177120038
Rapgef4	0.099578056	8.793876215	0.037241461	0.177120038
Edaradd	-0.368851234	0.419104338	0.037271457	0.17715007
Cyc1	0.147929229	4.302105433	0.037282321	0.17715007
Sh3kbp1	0.103902851	7.262554258	0.037289309	0.17715007
Pkd2	0.091595851	6.362308942	0.037313645	0.17715007
F13a1	-0.264357598	1.532956464	0.037320791	0.17715007
Arhgap27	-0.14903021	3.271131554	0.037323202	0.17715007
Swap70	0.157672241	4.211916005	0.037355998	0.177246033
1700019A02Rik	-0.203625785	1.62099387	0.037396283	0.177364686
Gcfc2	0.110824927	4.955357586	0.037406177	0.177364686
Qtrtd1	-0.08781715	5.247924356	0.037425471	0.17739648
Zfp286	0.103209594	4.249405327	0.03745335	0.177468935
Nid1	-0.201599137	3.630360002	0.037492656	0.177595463
Mgat5b	-0.116884151	5.991668855	0.037553584	0.177818217
Cspg5	-0.100343302	6.358878814	0.037566085	0.177818217
5031439G07Rik	-0.084449018	6.685188932	0.037577537	0.177818217
Tmem18	0.10342319	4.723549703	0.03763076	0.177975478
Hexa	-0.097431693	4.941111263	0.037658102	0.177975478
Rexo2	-0.094785297	4.533279869	0.03765969	0.177975478
Sh3gl1	-0.140363821	4.943009007	0.037661288	0.177975478
Sema4g	-0.201106095	3.205912888	0.037678638	0.177997778
Axin2	-0.105214897	4.74478707	0.037715667	0.178076081
Snx33	-0.120463163	3.515398095	0.037720487	0.178076081
Nr2f6	-0.130572458	3.603259425	0.037772512	0.17826197
Fam69c	0.15714337	2.338158037	0.037820128	0.178402107
Nme1	-0.117515773	4.344337997	0.037827526	0.178402107
Hba-a2	0.285278847	1.109544392	0.037862489	0.17846548
Zdbf2	0.168713396	6.107774643	0.037868212	0.17846548
Glt8d1	-0.10528344	4.950361146	0.037878956	0.17846548
Dis3l	0.102737139	4.469836015	0.037894995	0.178481374
Hp1bp3	0.080169551	6.710981635	0.037916151	0.178521351
Gng3	0.175864821	3.180438189	0.037944681	0.178583861
9630001P10Rik	-0.238435495	1.708981737	0.037954773	0.178583861
Tmx2	0.132786937	4.676489449	0.038194462	0.179651655
Synj1	0.097042596	8.27845013	0.038212309	0.179675629
Lyzl4	-0.177451552	4.842353564	0.038269395	0.179863065
Mki67	-0.241299514	1.257270159	0.038277699	0.179863065
Arhgap1	-0.096653084	5.117036407	0.03831345	0.179971044
Pdgfb	-0.18051521	4.726640505	0.038348657	0.180076397
Fer	0.109794535	7.75484269	0.038403571	0.18026696
Galnt6	-0.178405034	3.008837344	0.038430912	0.18026696
Pithd1	0.119786716	4.369189417	0.038453587	0.18026696
Acacb	0.236164376	3.004885091	0.038464143	0.18026696
Bri3bp	0.125373902	5.693563308	0.038473425	0.18026696
Alg3	-0.183408425	1.899422411	0.038473964	0.18026696
Ano2	0.164924845	4.1450482	0.038478783	0.18026696
Cox5a	0.109259619	4.910528398	0.038509708	0.180294754
Retsat	0.301741392	1.79887764	0.038520329	0.180294754
Vegfc	-0.127526274	4.595782365	0.038523099	0.180294754
Ablim3	-0.156283401	5.880178979	0.038593692	0.180565173
F830045P16Rik	-0.300197772	0.141272162	0.038667038	0.180841402
Spi1	-0.296711363	0.461052268	0.038678398	0.180841402
Tpm3	-0.123000729	6.115435304	0.038706439	0.180912482
Thap1	-0.188571012	2.437903111	0.038743527	0.181025792
Ing5	0.115735813	3.850127837	0.03879285	0.181196169
Cdh13	0.149101724	7.714651003	0.038835402	0.18133482
Six3os1	0.304486129	1.734639384	0.038862895	0.181403085
Sec14l5	-0.173307294	4.321453654	0.038939006	0.181698168
Bank1	-0.23030077	2.459540022	0.038977498	0.181779726
Ints10	-0.103502465	6.923363661	0.038988983	0.181779726
0610009B22Rik	0.180054466	2.351825681	0.038995183	0.181779726
Eps8	0.114750539	5.794763679	0.039039567	0.18192645
Elfn2	-0.11753117	6.438644919	0.039075053	0.182031619
Gnl3	0.148972381	4.029613687	0.039216992	0.182632469
Cacna2d3	0.186390332	9.856393787	0.039259458	0.182769831
Adgrf5	0.227047019	5.871110091	0.039296434	0.182851536
Gstz1	-0.119474566	5.340665339	0.039302959	0.182851536
Mpdz	0.137727171	7.312883579	0.039558034	0.183865143
Btbd16	-0.342566578	0.490372896	0.039564111	0.183865143
Il18bp	-0.179743879	3.068212899	0.039572077	0.183865143
Vps41	0.092334299	7.856893741	0.03957978	0.183865143
Sirt6	0.162872321	2.849462397	0.039586066	0.183865143
Aen	-0.160495563	2.626850128	0.039617965	0.183952673
Nynrin	0.122378305	3.653419671	0.03970116	0.184278242
Cmpk2	0.135071807	3.293245106	0.039753869	0.184462141
Zfp422	0.160664776	3.1156591	0.039787185	0.18450929
Chka	-0.115447003	7.673633045	0.039790664	0.18450929
Rreb1	0.109261326	6.324999721	0.039809154	0.18450929
Sass6	-0.123219337	3.458027073	0.039816403	0.18450929
Trmt2b	0.104052207	4.048258504	0.039843165	0.184572609
Wee1	-0.104229412	4.01019425	0.039866952	0.184622113
Srgap3	-0.100228793	8.649441929	0.039929868	0.184852725
Gm3696	-0.237095492	1.115546831	0.039974717	0.18494729
Nkain4	0.144712355	3.478347658	0.039986406	0.18494729
Lrrtm4	0.270738273	11.1613431	0.039989667	0.18494729
Tfeb	-0.132077882	3.803455902	0.040051521	0.185172585
Ptchd4	0.199170068	6.994183003	0.040066506	0.185181111
Mtmr1	0.088182527	6.498097998	0.040115297	0.185345824
Dapk2	0.211130204	2.026444687	0.040263217	0.185968288
Dync2h1	-0.12076607	7.663126452	0.040390722	0.186452216
Ptgs2	0.196816606	3.543142624	0.040403571	0.186452216
Pola1	0.113425482	6.51504515	0.040407683	0.186452216
Gnl3l	0.096215611	6.611668958	0.040488083	0.186762051
Lclat1	0.091441731	6.70384752	0.040564996	0.187048903
Bmp2	-0.231034816	1.492945457	0.040576816	0.187048903
Thsd1	-0.210394478	3.237476444	0.040667401	0.187405056
Ciapin1	-0.115173123	4.9848647	0.040680675	0.187405056
C130046K22Rik	-0.183055847	2.82208484	0.040696194	0.187415284
Rab27a	-0.133675801	3.657886837	0.04072568	0.187489803
Tmod1	0.167548105	6.430902061	0.040740079	0.187494837
Fastk	0.107714243	4.607449106	0.040771535	0.187578347
Akr1b10	0.148955649	2.521490928	0.040794968	0.187590172
1700125G02Rik	0.343404729	0.277570818	0.040800729	0.187590172
Cars2	-0.153238733	4.369087782	0.040855526	0.187780846
Lurap1	-0.141091025	2.96302084	0.040870999	0.187790712
Mt1	0.206190844	3.349239653	0.040885365	0.187795489
Plcb2	-0.267178658	1.059062249	0.040908289	0.187839558
Tulp4	-0.086168087	7.621126929	0.040971024	0.18806634
Prkaa2	0.089730342	6.667279934	0.04106498	0.188423291
Arhgef25	-0.164000748	4.596191786	0.041075529	0.188423291
Stam2	0.080900138	6.008458491	0.041139452	0.188604824
4933408B17Rik	-0.244531463	1.651753456	0.04114187	0.188604824
Sox17	0.336860927	2.203491288	0.041160681	0.188629697
Ak3	0.092543928	5.873943087	0.041234444	0.188828067
Efr3a	0.103480935	7.980883773	0.041242194	0.188828067
Zfp317	0.098010878	5.729166081	0.041244166	0.188828067
Hes1	0.225831881	2.156281594	0.041277478	0.188915736
Atl2	0.092562211	6.841872079	0.041290127	0.188915736
Dok6	-0.164113094	8.608308665	0.041344068	0.189057486
Mir382	0.368753795	0.56668903	0.041361355	0.189057486
Dnajb1	-0.194286633	3.784786625	0.041361356	0.189057486
Mir138-1	-0.337475565	-0.009443203	0.041376381	0.189064839
Fads6	0.145231062	2.668858985	0.041551867	0.189759098
Arl4c	0.169293013	3.4494525	0.04155525	0.189759098
Serinc3	0.105597854	7.199311554	0.041573988	0.189783168
Ephb6	-0.09396885	5.527366146	0.041652212	0.190078682
Cstf2t	0.16119775	4.769123849	0.041729848	0.190187588
Flywch1	0.104395892	6.428013546	0.041734115	0.190187588
Rint1	-0.09195755	5.056522138	0.041734796	0.190187588
Zfp69	-0.280492323	0.839237375	0.041741918	0.190187588
Gm14403	-0.136333046	3.968837643	0.041743557	0.190187588
Fam26e	-0.207207634	1.429136363	0.041866236	0.190684871
Gtf2ird2	0.133766185	3.961915783	0.041909928	0.190748437
Maml1	-0.106971589	5.051679705	0.041918802	0.190748437
Mga	0.084754856	7.476029455	0.0419208	0.190748437
Aste1	0.121508059	4.160449657	0.042057092	0.191306822
Prpf8	0.136473231	6.771689005	0.04208605	0.191376773
Gpd1l	0.110744714	5.452801082	0.042127942	0.191505468
Slc35e2	-0.090014827	6.073774316	0.042170442	0.191586792
Lamp2	0.105042229	6.864159065	0.042180178	0.191586792
Gm11744	-0.252622725	0.822957653	0.042190196	0.191586792
Btk	-0.320597158	0.389825478	0.042200213	0.191586792
Lrrc58	0.118148949	7.012104902	0.042247834	0.191741218
Flnc	-0.279519054	1.517947531	0.042291084	0.191875712
Pdia3	-0.15315905	6.092494336	0.042323664	0.191961724
Gpn3	0.178729761	2.167368434	0.042339007	0.191969525
Fbxl15	-0.174090066	2.081000333	0.042389393	0.19209126
Ctnna1	0.086152539	6.125946644	0.042393118	0.19209126
Hacd2	0.117435517	6.174457235	0.042413405	0.192121408
Pdp1	0.234943292	6.686482392	0.042457366	0.192245213
Slc26a5	-0.291211394	0.261542567	0.042487611	0.192245213
Gtf2e2	-0.113028359	5.111644548	0.04248843	0.192245213
Unc13b	-0.11903984	7.039592959	0.042499437	0.192245213
Sdc3	-0.099725841	5.948406056	0.042514734	0.192245213
Ubxn4	-0.094051025	6.286461487	0.042522589	0.192245213
Scgn	-0.460499219	1.08513236	0.042549196	0.192300199
Dstyk	0.074889233	6.16601674	0.042562044	0.192300199
Tnfaip6	-0.227656627	3.47342412	0.042639275	0.192535896
A230072E10Rik	0.161793013	2.299371559	0.042645945	0.192535896
Mrps28	0.104174298	5.119894977	0.042666302	0.192535896
Pot1b	-0.093493038	5.048441136	0.042682347	0.192535896
E130304I02Rik	-0.252194142	2.353692077	0.042682525	0.192535896
Lrp1b	0.22506517	11.54484648	0.042729747	0.192663605
Brinp1	0.137509049	9.251105525	0.04273818	0.192663605
Coro6	0.21635685	3.64557097	0.042752075	0.192664611
Nsf	0.086235008	8.327861846	0.042835306	0.192926321
Trove2	0.136156757	6.215111285	0.042837529	0.192926321
Keap1	0.117785019	4.333168798	0.042870715	0.193014094
Snx15	-0.16922244	3.948609852	0.042905519	0.193104277
Fanca	-0.260959122	0.758358631	0.042918152	0.193104277
Eno4	0.192614971	1.782889077	0.042999598	0.193408981
Spred2	-0.135727412	7.346366367	0.043037895	0.193519469
Ppp2r5a	0.080770563	6.542870269	0.043154524	0.193981996
Phyhipl	0.103460276	6.553089019	0.043187843	0.194045734
Ccdc117	-0.127769267	3.865324807	0.043206021	0.194045734
Anxa7	-0.089805203	5.048888688	0.043210014	0.194045734
Adsl	-0.107695509	4.088554021	0.043253256	0.194172898
Tctex1d1	-0.344327619	0.180583661	0.043265888	0.194172898
Wnt9a	-0.137200674	3.24376099	0.043325402	0.194346393
Aph1b	0.111824387	4.530226415	0.043332129	0.194346393
Mrps9	0.086449781	6.656524412	0.043350416	0.194366549
Rap1gap	-0.101782194	6.599247682	0.043402385	0.194482155
Slc6a1	0.099296758	7.454329686	0.043403802	0.194482155
Rai2	0.103846345	4.948213019	0.043456289	0.194655442
Zfp950	-0.10111905	6.951499677	0.043473165	0.194669159
Exosc4	0.156770135	2.506145696	0.04353545	0.194855995
Dpf1	-0.116330002	4.211348819	0.043542544	0.194855995
Lhx8	0.30334781	0.656324539	0.043576213	0.194944762
Impg1	0.202519344	2.063862854	0.043629119	0.19508311
2700038G22Rik	-0.264138979	0.933488509	0.043634826	0.19508311
Ncan	-0.103615747	6.963844041	0.043656138	0.195116493
Kcnq2	-0.108880248	8.572917635	0.043689006	0.19520148
Dysf	-0.216350323	3.075687994	0.043734203	0.195341485
Stac3	-0.241486953	1.117042056	0.043914091	0.196082815
Kcnk6	-0.222329522	1.36843258	0.043928619	0.196085558
Elmo1	0.110721472	8.665922731	0.043962826	0.196176107
Bmpr1a	0.091354876	6.917702785	0.043990141	0.196235857
Psmc1	0.096486561	4.776711447	0.04401874	0.196253698
Acadm	0.103462145	4.254079542	0.044032371	0.196253698
Sec24a	-0.087127421	6.245104244	0.044035921	0.196253698
Seh1l	0.102098749	4.95201019	0.044061404	0.196305184
Gstm5	0.247970706	4.009494833	0.044081727	0.196333657
Smad7	-0.101569252	5.236292302	0.044104522	0.196373119
Ptchd2	0.092946335	5.913949779	0.044197343	0.196724243
Fbxo46	-0.155226039	3.95140126	0.044255609	0.196921391
Pigv	-0.136790596	3.025483922	0.044280982	0.196972097
Anapc4	0.080496236	6.285779564	0.044405438	0.197463375
Bmp7	-0.162189093	3.080698525	0.044564718	0.198109149
Abca9	-0.19222443	4.018358151	0.044595015	0.198181317
Tmem238	-0.246641973	0.692681376	0.044633781	0.198291058
Gpr139	-0.212919248	1.851807044	0.044650047	0.198300809
Gm7854	0.147495631	4.458490685	0.044678115	0.19836295
Colgalt1	0.112052885	4.604439232	0.044724092	0.198482123
Nol4l	-0.09614451	6.715419994	0.044733127	0.198482123
Cntnap2	0.238849423	11.36351732	0.044758837	0.198494668
Boc	-0.107403889	5.418349061	0.044764125	0.198494668
Trabd	-0.102966724	3.964851583	0.044799394	0.198502043
Pag1	0.0915824	6.860084997	0.044803995	0.198502043
Slc25a45	-0.221628318	1.280564249	0.044808047	0.198502043
Kctd3	0.080137349	6.331613796	0.044831252	0.198521726
Kif21b	-0.103462304	6.152610484	0.044840665	0.198521726
Cse1l	0.105835714	5.857004102	0.04493764	0.198888577
Trp53i13	-0.200135016	1.232386092	0.044951952	0.198889455
Spata5l1	-0.17313239	2.07040816	0.04499654	0.199024244
Fam84a	0.105892437	4.763383574	0.045059005	0.199230035
Ext1	0.163941508	8.802334081	0.045071342	0.199230035
Slc25a13	0.172490862	4.883894966	0.045141616	0.199478099
Chst7	-0.214191755	1.346595696	0.045171448	0.199547351
Adamts10	-0.140815465	4.170531708	0.045293688	0.20002465
Slc41a1	-0.086620514	5.232095095	0.045335105	0.20014483
Tcn2	-0.150539074	3.008235269	0.045404424	0.200369387
Igsf10	-0.233842897	1.656922048	0.045414407	0.200369387
Gpsm1	-0.122101876	5.021364434	0.045471505	0.20039643
Slc12a5	0.101325291	7.379503178	0.045477603	0.20039643
Gbas	0.093511018	5.550292039	0.045497086	0.20039643
Glrx2	-0.122801174	5.42141713	0.045497669	0.20039643
Tmem39b	-0.146737419	3.828835179	0.045502055	0.20039643
Rab4b	-0.124066849	3.629285891	0.04550586	0.20039643
Cenpf	-0.320037261	0.229347457	0.045521368	0.200402097
AI413582	-0.177020817	2.143595091	0.045555209	0.200476043
Eva1a	0.149863835	3.976905891	0.04558673	0.200476043
3110035E14Rik	0.110231551	6.872305339	0.045591804	0.200476043
1700003M07Rik	-0.25158464	1.494287295	0.045595069	0.200476043
Cep83	0.097380415	7.124863056	0.045647336	0.200643249
Rhobtb2	-0.107796683	5.8481433	0.045753306	0.201046333
Calb1	-0.154543397	5.994851367	0.045862979	0.201430084
Robo2	0.223126636	9.475956792	0.045869226	0.201430084
Cubn	-0.277942462	1.325447853	0.045894602	0.201478733
Ube2d2a	-0.109168046	6.732959344	0.045942449	0.201619334
Cxx1c	0.179315214	3.022535049	0.045955244	0.201619334
AV039307	-0.180565752	2.229441412	0.045973014	0.201634521
Zfp143	0.114537592	4.185207328	0.045992362	0.201656617
Nkx2-2	-0.230751176	1.155689124	0.046015558	0.201695564
Cercam	-0.211004086	2.098260821	0.04603618	0.201723212
Opa3	-0.125152833	4.126649943	0.046084471	0.201872042
Srpk2	0.086621025	7.990490795	0.046183095	0.202241199
Spry2	0.138791483	5.057213289	0.046256016	0.202497601
AI450353	-0.3191711	0.074753045	0.046309243	0.202667658
Ahrr	-0.254410677	0.562079258	0.046344575	0.202759312
Zc3hc1	-0.114706264	3.973792752	0.046400299	0.202927497
Slc35a4	0.126434595	3.566337477	0.046411817	0.202927497
Has3	-0.198766108	1.67375278	0.046477664	0.203040097
Mypop	-0.133478613	3.566627097	0.04648929	0.203040097
Ston2	0.087673972	5.511976068	0.046500684	0.203040097
Ldlrap1	-0.186045413	2.217745901	0.046507613	0.203040097
Gga2	-0.102923919	4.964054108	0.046522878	0.203040097
Hs3st2	0.135791472	6.142511993	0.04653372	0.203040097
Cnbp	0.119879375	6.205630566	0.046538427	0.203040097
Mlec	-0.090666442	5.495960207	0.046613987	0.203306812
Wdr12	-0.104614823	4.557369544	0.04669736	0.203607423
Myof	-0.152506542	3.113098361	0.046721027	0.203647609
Pard3	0.102266976	7.982029264	0.046924155	0.204431661
Uggt2	0.115865065	7.210277347	0.046929919	0.204431661
Cmtm5	-0.192601583	2.692653921	0.046964896	0.204474431
Ola1	0.089866962	6.890478453	0.046968758	0.204474431
Ccnyl1	-0.102590636	6.04003698	0.046988822	0.204496064
Mbnl1	0.13659382	8.351205608	0.047012204	0.204496064
Mettl18	0.370453145	0.768483575	0.047017261	0.204496064
Mrpl45	0.121709378	3.561784632	0.047041643	0.204538979
1700007K13Rik	-0.23445457	1.157884997	0.047062141	0.204564986
H2-T24	-0.219734186	1.350092132	0.047093543	0.204629328
9430015G10Rik	-0.117114107	4.57959087	0.047105985	0.204629328
Sema3c	0.157014273	5.959124375	0.047225454	0.205085083
Clic5	0.192741359	3.838000273	0.047301603	0.205352494
Akap11	0.133110314	8.305265226	0.047357721	0.205532799
Amt	-0.16454804	3.07939573	0.047385732	0.205591051
Bcl11a	0.091097059	7.810430039	0.047459339	0.205840435
Krt80	-0.239461269	0.725507178	0.047472425	0.205840435
