Gene	logFC	logCPM	PValue	FDR
Pomgnt2	-0.070876727	5.009101445	0.150031675	0.517578271
Tubb4b	-0.105115873	5.234125867	0.150101464	0.517693165
Hoga1	-0.20573506	0.705180789	0.150326895	0.518344669
Clec1a	0.30062306	0.814426751	0.150404701	0.518383503
Hook2	0.116617355	2.489879043	0.150411226	0.518383503
Wdr92	-0.082809368	3.802956904	0.150453701	0.518403973
Rps29	-0.112438443	3.612845267	0.150657076	0.518978696
Gnai2	-0.084365392	6.009934734	0.150983029	0.519975292
Phyh	0.088552325	4.53565578	0.151091369	0.519976878
Slc39a2	0.154059318	1.948346454	0.151107447	0.519976878
Calm3	-0.107460731	8.367814412	0.151147832	0.519976878
Pias3	-0.111034836	3.002504115	0.151160499	0.519976878
Exosc1	0.074538473	3.900397659	0.151166722	0.519976878
Alx4	0.222137525	0.965951504	0.151218046	0.520027352
Erg	0.14531752	3.456624502	0.151290049	0.5201489
Tec	0.09926744	3.171039503	0.151714878	0.521403022
Micall1	-0.085299217	5.195542501	0.151728316	0.521403022
Prpf6	0.051030701	5.944087714	0.151908441	0.521747703
Atg2a	-0.088331684	4.677342999	0.151984947	0.521747703
Mrps15	0.07393044	4.340765484	0.151986851	0.521747703
4732416N19Rik	0.108548227	4.03962477	0.151991063	0.521747703
Dhrs1	-0.109289274	3.968563549	0.152042191	0.521747703
B3galnt2	-0.063121367	5.70796102	0.152049246	0.521747703
Fbln5	0.162170263	2.167924141	0.152141583	0.521824589
Hsdl1	0.082979155	4.821086143	0.152154555	0.521824589
Elovl4	0.066902613	5.731145145	0.15220826	0.521824589
R3hcc1	0.086847855	3.022769446	0.152218759	0.521824589
Slc45a1	0.073027871	4.647871918	0.152319824	0.522002368
Tmem163	-0.098485486	4.93272193	0.152344197	0.522002368
Kcnk12	0.098589866	4.412742808	0.152504956	0.522427046
Tmem120b	0.071865125	4.17632201	0.152580684	0.522451497
Dmxl1	-0.08623563	8.74029628	0.152585736	0.522451497
Zfp811	-0.090882211	3.280335722	0.152650964	0.522548741
Ralbp1	0.068835978	5.733453913	0.152741594	0.522732869
Btbd3	0.0843655	7.43499701	0.152903241	0.523159895
Rgs8	0.07724082	5.999800548	0.152949751	0.523192866
Fam83h	0.096005386	2.955355046	0.153035813	0.523361089
Hpf1	0.055017535	4.959927139	0.153075227	0.523369734
Pias2	-0.087387951	7.925925413	0.153171308	0.523572076
Tm2d3	0.085503121	4.22367334	0.153277507	0.523697941
Srsf12	-0.075851377	4.312014771	0.153281947	0.523697941
Pla1a	-0.258210049	0.516952032	0.153345622	0.523789366
T2	0.166161447	3.092429928	0.153411195	0.523887232
Cwc15	0.067537611	4.587975692	0.153515625	0.524117712
Pisd-ps2	-0.069971782	4.392256168	0.153600879	0.524282624
Atad3aos	0.21541	0.520258356	0.153696919	0.524484268
Calcr	0.359389922	0.653605573	0.153906833	0.52507431
Ptdss2	-0.062195144	5.23067105	0.153948108	0.525088872
Eml4	0.089211225	7.476050923	0.154033458	0.525253722
Wdr27	-0.114584525	2.981271297	0.154112776	0.525397929
Skiv2l2	0.056929119	6.45376391	0.154184364	0.525515721
Nrf1	0.075661432	6.687008395	0.154376474	0.525897699
Ssr1	0.076927327	7.011967799	0.154385224	0.525897699
Morc4	-0.092281829	3.543778755	0.154422105	0.525897699
Fhl2	-0.066218368	5.945249693	0.154461265	0.525897699
Klc1	0.059568112	7.96189207	0.154484976	0.525897699
Gabra1	0.07495991	8.279234986	0.154527485	0.525897699
Man2b1	-0.077560885	4.505178517	0.154555882	0.525897699
Dgkh	0.081531232	7.357491087	0.154626068	0.526010375
Akr1b10	-0.106997667	2.659742142	0.154692264	0.526109428
Sdhaf3	-0.11875106	4.709859929	0.154782515	0.526290222
Panx1	-0.089711692	4.303093294	0.154952871	0.526743242
Zbtb43	0.062327714	5.29600922	0.155066543	0.526924159
Rnf144a	0.077133331	6.341764416	0.155110661	0.526924159
Lcor	-0.08089613	4.613453878	0.1551175	0.526924159
Tuba4a	-0.095044572	6.808807848	0.155251567	0.527053442
Ccdc102a	-0.219729407	0.312455307	0.15526323	0.527053442
Orai1	-0.112300981	2.879769398	0.155266995	0.527053442
Gltscr1l	0.053258187	5.946515257	0.155396552	0.527367061
Irak1bp1	-0.095333415	5.152725421	0.155485927	0.527544192
Seh1l	0.060606751	5.166605006	0.155586537	0.527759353
Trabd	-0.079063502	4.22294983	0.155671137	0.527920116
Agap3	-0.066529771	6.898989451	0.155716146	0.527946569
Zfp703	0.104153453	3.686463713	0.15576846	0.527997775
Dnase2a	0.217074029	0.666585256	0.155840678	0.528116402
Ptma	-0.08232193	4.686120719	0.155891456	0.528162337
Pank1	0.064018673	6.073291662	0.155970648	0.528304495
Lgr5	0.428297214	4.209654011	0.15605709	0.528413397
Zfp346	0.062986976	5.795247013	0.156077281	0.528413397
Nsmce4a	0.076384631	4.175728718	0.156146603	0.528521983
Kcnj10	-0.086751703	6.521378225	0.156270992	0.528816864
Rp2	-0.074639245	4.349945728	0.156360977	0.528900148
Rsg1	-0.184152644	0.97938191	0.156370154	0.528900148
Map3k6	0.233859867	1.179378763	0.156444854	0.529026699
Ap1s3	-0.136448026	2.894581426	0.156521149	0.52904234
Synm	-0.089313723	4.835975797	0.15652405	0.52904234
Lztr1	-0.063827987	6.057431099	0.156632453	0.529258453
Suox	0.129870912	2.520942901	0.156662591	0.529258453
Rn7s2	-0.163571073	1.245171453	0.15678163	0.529332258
Polr3k	-0.084857677	4.037694039	0.156786721	0.529332258
Park7	0.069980669	4.402129925	0.156818029	0.529332258
Rbm24	-0.076481537	4.550204888	0.156889943	0.529332258
Asun	-0.065169662	6.130314913	0.156890779	0.529332258
Cnksr2	-0.141398941	9.932144914	0.156908272	0.529332258
Zfp383	0.076276745	3.96166148	0.157031977	0.529512836
Ninl	0.09528784	3.971045172	0.157073007	0.529512836
Tmem42	-0.10170247	2.233267579	0.157079027	0.529512836
Kat6b	0.10112239	7.595386556	0.157111075	0.529512836
Etohd2	0.1509786	1.935153794	0.157200124	0.529658311
Rpap1	-0.068541076	4.074003496	0.157229732	0.529658311
Actl6a	0.062664622	4.50638691	0.157266225	0.529658311
Rere	0.090969863	8.48955646	0.1573255	0.529710973
Rnf144b	0.062468759	5.497018363	0.157395233	0.529710973
Inpp4b	-0.128515983	7.747854188	0.157430452	0.529710973
Tpbg	-0.08963641	3.818455032	0.157434308	0.529710973
Wdr89	0.110981956	3.375556856	0.157471676	0.529710973
Vwa5b2	-0.081691543	4.098533496	0.157505856	0.529710973
Abcc3	-0.171661708	1.356098502	0.157697778	0.530222816
Flt4	-0.147822504	2.342087119	0.157732787	0.530222816
Clk1	0.059918088	7.61889701	0.157824826	0.530406552
Ptch1	0.060181682	6.400087958	0.157960705	0.530582564
Rock1	-0.082788959	7.850948587	0.158042303	0.530582564
S1pr5	-0.150617313	2.685842795	0.158059484	0.530582564
Tmem204	-0.138360527	3.539831009	0.158061508	0.530582564
Fam19a4	-0.257131385	1.543888545	0.158093994	0.530582564
Cacng8	-0.071183351	5.835399349	0.158101996	0.530582564
Ube3a	-0.073895899	7.786515808	0.158142375	0.530582564
Rela	0.08456781	3.905928803	0.158176351	0.530582564
Maz	-0.092523025	4.767985798	0.158282836	0.530814266
Repin1	0.067466915	5.027225944	0.158387898	0.531041089
Ghdc	0.152907068	1.858113529	0.158517068	0.531181414
Gls	-0.077492486	9.769081343	0.158536819	0.531181414
Tubb4a	-0.090721916	6.975783679	0.158562701	0.531181414
Rcvrn	-0.203253896	0.962019535	0.158579496	0.531181414
Npc1	0.057732198	6.348952757	0.158938551	0.532195177
Lzic	0.099759857	3.103199022	0.158957161	0.532195177
Sars2	-0.121546792	1.983723266	0.159026415	0.532301439
Zfp385b	0.159555198	8.72564134	0.159133068	0.532532807
Dars2	0.070131888	4.313677623	0.159217773	0.532690634
Mrps17	0.07989571	4.146909481	0.159314504	0.532888614
Phf8	-0.07981433	6.132760107	0.159355003	0.532898455
Fam109a	0.098779302	3.341108364	0.159449571	0.532981647
Pxmp2	0.182850731	1.158057059	0.159455007	0.532981647
Basp1	-0.060841175	7.688043229	0.159647585	0.533458733
Hist2h2bb	0.131477716	3.083088764	0.159672932	0.533458733
Tgm2	0.131937914	3.387927936	0.159748385	0.533547091
Mboat1	0.104060386	3.522807236	0.159774585	0.533547091
Polr1c	0.116539533	2.920029307	0.159845845	0.533614828
Rasd1	-0.162180563	1.725131742	0.159903503	0.533614828
Cep76	0.083749973	3.391442093	0.159960186	0.533614828
Fam35a	0.107369433	4.257688148	0.159982272	0.533614828
Wbscr22	-0.07024561	4.256613152	0.159986795	0.533614828
Ccdc171	-0.09122535	4.902965002	0.160020515	0.533614828
Atp5c1	0.054999336	6.652688106	0.160151336	0.533849571
Tmem167	-0.087455314	6.655490068	0.160207254	0.533849571
Ndufs1	0.054853489	6.639449922	0.160211762	0.533849571
Ankef1	-0.218947912	0.908765411	0.160297372	0.533849571
Tnpo2	-0.083375691	6.531927913	0.160299061	0.533849571
Klhl17	0.064003691	4.394490511	0.160316655	0.533849571
Rtn4ip1	0.080156248	4.61758278	0.160557603	0.534408113
Tbc1d4	0.098986072	5.562302268	0.160559714	0.534408113
4932438H23Rik	0.190087847	0.861217686	0.160660652	0.53458986
Dlx6	0.141823017	2.014999551	0.160702221	0.53458986
Ccdc28b	-0.083853157	3.737642236	0.160727348	0.53458986
Tmem63a	0.112076277	4.906946475	0.160800112	0.534642978
Klhl29	0.104947468	8.337398048	0.16082607	0.534642978
Ssrp1	0.072244759	5.078097673	0.160856359	0.534642978
Ppil4	0.062926235	5.649837949	0.160939879	0.534795304
Synrg	0.051229455	6.563095787	0.161011562	0.53490823
Psat1	-0.076634544	5.555374059	0.161159974	0.535225188
Map3k14	0.098066883	3.824261478	0.161183905	0.535225188
Zwilch	-0.151958974	1.912198833	0.16127898	0.535225188
Dnajb4	0.055949891	6.146368408	0.161279979	0.535225188
Pcmtd2	-0.055713695	6.8578144	0.161296137	0.535225188
4732491K20Rik	0.117573775	2.829836176	0.161358006	0.535225188
Cnst	0.047918427	5.790710831	0.161371017	0.535225188
Phf21b	0.098602602	4.742288015	0.161552503	0.535461146
Sec14l2	-0.075718913	4.349613528	0.161559177	0.535461146
Cept1	-0.064518736	6.707958886	0.161580936	0.535461146
Slitrk6	-0.260396956	1.292595961	0.161620625	0.535461146
Rabl3	0.10952302	3.630078924	0.161630847	0.535461146
Rpp14	0.080325507	4.072534337	0.161697773	0.535557819
Cyb561d1	-0.074462889	4.13553645	0.161758434	0.535633704
Adamts6	-0.070797379	5.618232842	0.161931385	0.536020028
Adam10	-0.055488734	7.368909947	0.161965896	0.536020028
Manf	-0.120382566	4.265874403	0.161993533	0.536020028
Mlf1	-0.22546863	1.266536647	0.16202621	0.536020028
Nme5	-0.104629697	3.477278012	0.162092873	0.536074605
Fam149b	0.067203547	5.967954164	0.16211827	0.536074605
Gatad1	-0.080835293	5.065159154	0.162173866	0.536133502
Gpr61	-0.081121574	3.878023783	0.162377755	0.536641413
Nrn1	0.093472696	5.675618328	0.162403145	0.536641413
Unc5d	0.116988439	8.899917923	0.162505911	0.536855967
Pde1a	-0.119992291	8.733089199	0.162549768	0.536875851
Pfn1	-0.10030462	4.037256804	0.162650795	0.536923496
Adgre1	-0.138449915	2.132388666	0.162709604	0.536923496
Pappa	0.249863431	2.92318531	0.16275334	0.536923496
Tcea2	-0.07210331	4.482324278	0.162850605	0.536923496
Aptx	0.061483474	4.604005586	0.16285154	0.536923496
Trnt1	-0.065171937	5.451016722	0.162885334	0.536923496
4632427E13Rik	0.094119062	3.093595298	0.162890973	0.536923496
Grhpr	0.095786858	3.342161302	0.162912648	0.536923496
Armc2	0.082442201	4.748495914	0.162923274	0.536923496
Cnnm4	-0.074495317	4.356297117	0.162973748	0.536923496
Tbc1d15	0.055753439	6.311504329	0.162980442	0.536923496
Rhebl1	0.144398706	1.451607826	0.163116522	0.53713816
Gfpt2	-0.086721069	3.71528183	0.163121315	0.53713816
Ptcd1	-0.06910551	4.499642974	0.163185606	0.537209577
Nat6	0.233622171	0.408932021	0.163218725	0.537209577
Arid1b	0.079562259	8.420004637	0.163493144	0.537987991
D1Ertd622e	0.066935029	5.813283323	0.163564961	0.538099519
Acat2	0.082426816	3.981072044	0.163635122	0.538205551
9530080O11Rik	-0.157784127	1.542472468	0.163969992	0.539062307
Dopey1	-0.0675906	7.602982918	0.163997205	0.539062307
Kitl	0.057201739	6.576090015	0.164040203	0.539062307
Hmg20a	0.060392826	6.755742457	0.164047575	0.539062307
Tnip2	-0.097110873	3.663433222	0.164164205	0.539320653
Tmem97	0.123360694	2.589152901	0.164332445	0.539635918
Stt3a	0.053482587	5.594112781	0.164345618	0.539635918
Isyna1	-0.116955546	3.874925705	0.16437961	0.539635918
Dhx40	-0.060718218	5.134529057	0.164412296	0.539635918
Sgce	0.078786263	5.810035551	0.164518442	0.539780971
Oscar	0.176843462	1.169932922	0.164561256	0.539780971
Rabac1	0.10429104	5.162295276	0.164570617	0.539780971
Ivd	-0.059012311	5.1602981	0.164757206	0.540222458
Dchs1	-0.083286684	4.98462235	0.164806272	0.540222458
4930553C11Rik	0.194032333	1.5034974	0.164846272	0.540222458
Klhl36	0.103298451	2.759759511	0.164857512	0.540222458
Cox17	0.083130157	4.109435642	0.164917264	0.540293479
Evi5	-0.074793493	7.58062017	0.164976721	0.540363504
Nabp1	0.068666231	3.853223721	0.165138754	0.540769393
Fam32a	-0.096637224	4.635693664	0.165307893	0.54089103
Rhoh	-0.130561064	1.658915571	0.165315886	0.54089103
Ssh1	0.056330983	4.830311542	0.165324585	0.54089103
Riiad1	0.187634264	1.077305162	0.1653769	0.54089103
Adrbk2	0.06008019	6.741987259	0.165378021	0.54089103
Praf2	-0.108520624	3.240057338	0.165439198	0.54089103
Ncapd3	-0.073336516	5.784039252	0.165442742	0.54089103
Ttc37	-0.080047523	6.532239347	0.165531232	0.541000268
Acot12	-0.196486347	0.78790676	0.165559939	0.541000268
Sptbn1	-0.061390937	9.830225214	0.165590539	0.541000268
Grcc10	-0.09597826	3.713666937	0.166066042	0.542428885
Slc9a2	0.099201677	3.97032049	0.166275094	0.542863435
Ncoa2	0.068297147	8.345661905	0.1662756	0.542863435
A330023F24Rik	0.079300352	7.456686154	0.166537548	0.543243399
Ube4b	0.058679116	7.222229363	0.16655498	0.543243399
Ankrd52	-0.064990078	5.580071344	0.166570753	0.543243399
Jade3	-0.104923376	5.271201269	0.166602856	0.543243399
Wbp2	0.088749399	5.994983801	0.166676589	0.543243399
Cercam	-0.124197372	2.234317518	0.166690231	0.543243399
Reps1	0.070041189	6.411128297	0.166711686	0.543243399
Usp38	-0.053670749	6.204874186	0.166726479	0.543243399
Rplp1	-0.117102009	5.371818519	0.166736557	0.543243399
Hck	-0.12915418	2.106087824	0.166875385	0.543490296
Galnt9	0.074278053	6.653707896	0.166888944	0.543490296
Tmx3	-0.066347289	6.965814869	0.167052575	0.543898345
Top1mt	0.091648651	2.812530639	0.167106445	0.543922028
Adgrb3	-0.134355613	11.07004577	0.167147954	0.543922028
Fabp3	-0.095320322	3.193285758	0.167175809	0.543922028
Bcl2l12	0.215339765	0.888242091	0.167250756	0.543922028
Vmn2r29	-0.101156694	5.211727237	0.167296442	0.543922028
Grn	-0.090478063	4.294695018	0.167319777	0.543922028
Npdc1	-0.069474392	5.729906516	0.167328188	0.543922028
Rnaset2a	0.116574399	2.23103581	0.16742619	0.544015356
Spata17	-0.118423316	3.69605066	0.167433579	0.544015356
Cenpa	0.32434261	1.357862979	0.167638609	0.544276953
Micu2	0.071442833	6.132621437	0.167688954	0.544276953
Nedd4l	0.080155261	8.76041849	0.167697369	0.544276953
Gmnc	-0.165635471	1.68435523	0.167772689	0.544276953
Chordc1	-0.073019529	6.688391447	0.167821734	0.544276953
Tlk2	0.087216228	6.847495432	0.167844983	0.544276953
Cfl2	0.061445964	5.354232153	0.167892613	0.544276953
Nme3	-0.107810946	2.385270317	0.167906004	0.544276953
Sv2a	0.083946361	7.74165355	0.167908883	0.544276953
Stk32a	-0.101928624	4.681409343	0.167910069	0.544276953
Rab3d	-0.093020599	3.356826003	0.167951486	0.544276953
Rnpep	-0.068787923	5.003485409	0.167974401	0.544276953
Fut8	-0.080674328	7.645258056	0.168171841	0.544758402
C1qtnf7	-0.167057996	1.420487868	0.168206559	0.544758402
Capn15	-0.070863912	4.514156926	0.168238165	0.544758402
Zfp931	-0.099471719	3.409029444	0.168340212	0.544873753
1700112E06Rik	-0.108108241	5.149825711	0.168350591	0.544873753
Rtn4rl1	0.076107581	6.120552542	0.168639457	0.545581981
Akr1e1	-0.074655074	4.283485203	0.168646315	0.545581981
Creb3l2	0.078574426	4.811606752	0.16873633	0.545748756
Pbdc1	-0.068003081	4.956732244	0.168869014	0.546053428
Pecr	0.125901862	2.744580339	0.16915135	0.546718614
Phlpp1	-0.064917344	8.634706753	0.169151788	0.546718614
A330093E20Rik	-0.153807286	2.846023415	0.169269362	0.546974032
Tjp1	0.053334818	7.749838856	0.169324171	0.547026563
Trim9	0.076351225	9.15847745	0.169465952	0.547342247
Tnks1bp1	-0.061131325	5.964409321	0.169499037	0.547342247
Bcs1l	0.110945617	2.933520055	0.16960681	0.54756565
Rhbdd1	0.090129541	4.645883507	0.169662044	0.54761937
Ucp3	0.185582249	0.833187975	0.16973465	0.547729122
Il1rapl1	-0.161488362	10.81700775	0.169841984	0.547845004
Gen1	-0.145369721	1.548702388	0.169847782	0.547845004
Rmnd5a	0.057709852	7.440189043	0.169934301	0.5479995
Plekhh3	0.103146003	2.820392229	0.170012616	0.548127474
Nr2f2	0.08694016	3.969303881	0.170123034	0.548358865
Gcc2	-0.095054178	6.247851253	0.170411793	0.548887708
Zdhhc5	0.054135742	6.075118893	0.170413828	0.548887708
Itga2b	-0.213101471	0.386428715	0.170416524	0.548887708
Ccdc120	-0.12296357	2.548139951	0.170441838	0.548887708
Ccdc88a	-0.101297169	8.29720918	0.170515618	0.549000706
Supv3l1	0.067396758	4.724220627	0.170590667	0.54900353
Ocln	-0.094561872	4.403722061	0.17059388	0.54900353
Hspa4l	-0.074658871	7.034348873	0.170850962	0.549706189
Kcnq1ot1	-0.149528964	7.51951971	0.171055273	0.550146067
Yars	0.053564813	5.560682883	0.171066896	0.550146067
Lsamp	-0.126739401	10.09830674	0.171108548	0.550146067
Crtc3	0.080135377	5.785351779	0.171142768	0.550146067
Etnk1	0.059572857	8.877045947	0.171187838	0.550166305
Baiap2l1	0.197222144	1.181569851	0.171261615	0.55027877
Mrpl10	-0.06487189	4.63762241	0.17131932	0.550339559
Ednrb	-0.090765573	5.554127464	0.171450589	0.550626189
Islr2	-0.085677976	5.369595074	0.17148616	0.550626189
Lrrc4c	-0.141788492	10.37328157	0.171648786	0.550961695
Tspan18	-0.116894306	3.475996778	0.171704447	0.550961695
Ssbp3	0.065988574	6.841928574	0.17170714	0.550961695
St6galnac3	0.112399754	7.457017761	0.171892509	0.551397267
4833427G06Rik	-0.20515559	0.851246478	0.171991845	0.551397267
Eefsec	0.093115669	6.054307692	0.17199805	0.551397267
Dach1	-0.130872487	7.070651423	0.172092773	0.551397267
Yeats4	0.091637354	3.762734947	0.172152243	0.551397267
Ndufaf3	-0.104357292	2.741150174	0.172164033	0.551397267
Rps6ka5	0.089980148	6.95554234	0.172176164	0.551397267
BC029214	-0.08726079	3.165548871	0.172198228	0.551397267
Elf4	-0.148583467	1.343993363	0.172213897	0.551397267
Fancm	-0.07709939	5.170946793	0.172231495	0.551397267
Chchd7	0.067836154	4.929993462	0.172306957	0.551447247
Zfp318	-0.05213035	6.202640058	0.172324836	0.551447247
Ankzf1	0.071752213	4.068515182	0.172436533	0.551655048
Zfp866	0.052225068	5.23445648	0.172500636	0.551655048
Ccdc62	0.110463077	3.070019277	0.172518143	0.551655048
Fktn	-0.062253126	6.154752051	0.172572493	0.551655048
Sema4a	-0.066055899	4.983199598	0.172584168	0.551655048
C030018K13Rik	0.1285284	2.635773965	0.172648725	0.551679142
Cyb5a	0.059699778	6.039325563	0.172669467	0.551679142
Fam102b	0.080654479	5.744415154	0.172848945	0.552128248
Zfp862-ps	-0.058942651	4.511062892	0.172902316	0.552174425
Zfp81	-0.081807498	4.901074636	0.172986049	0.552317518
Chac2	-0.100749159	3.040789504	0.173064618	0.552362713
Rnf141	0.062147765	4.888147534	0.173132206	0.552362713
Cox8a	-0.096152931	5.508545768	0.173135734	0.552362713
Htr2a	-0.079325555	5.17512671	0.17315592	0.552362713
Znrd1as	0.142943523	1.745771667	0.173353172	0.552686767
Utp11l	0.076801476	3.922790377	0.173371734	0.552686767
Gabrb1	-0.115733555	9.121988789	0.173430243	0.552686767
Exosc8	0.082982627	3.553118824	0.173436362	0.552686767
Cox14	0.090561191	3.791320969	0.173452264	0.552686767
Sstr4	-0.074243016	3.895865365	0.173581976	0.552975901
2610001J05Rik	-0.108115917	2.931712359	0.173969679	0.554012072
Usp13	-0.073749121	5.806237793	0.173985326	0.554012072
Fntb	0.075398559	4.910556577	0.174097022	0.554243357
4921504A21Rik	-0.122996298	3.010183132	0.174201472	0.55425693
E130006D01Rik	-0.193110145	1.170568535	0.174214199	0.55425693
Chpt1	-0.071645435	5.784492537	0.174218473	0.55425693
Irs4	-0.348666421	0.854366014	0.174407658	0.554734423
Tenm4	0.101411953	9.205743916	0.174568827	0.55512261
Sntg1	-0.13166241	9.235623245	0.174678193	0.5553398
Magohb	0.08943879	2.935106884	0.174743033	0.5553398
Slc43a2	-0.060896966	6.19373771	0.174831578	0.5553398
Tada1	0.054137152	5.012431989	0.174834424	0.5553398
Acvr2b	0.060162957	5.413103627	0.174865144	0.5553398
Sphk1	0.210334543	0.93471944	0.174871959	0.5553398
Ppp6r1	-0.058763404	6.464311426	0.175112538	0.55597937
Crybb1	-0.170472928	1.183610887	0.175171425	0.556041912
Ppp1r16a	-0.08260233	5.0327255	0.175336494	0.556441404
Susd1	0.118662068	4.70160864	0.175649227	0.55730923
Map3k10	-0.086617356	6.252077581	0.175796973	0.55761984
Isg20l2	0.065356138	4.245974837	0.17582698	0.55761984
Ankra2	0.059360391	4.556584849	0.17589782	0.55761984
Dalrd3	-0.073054755	4.786671966	0.175904321	0.55761984
Trpv3	0.181259904	0.687802875	0.176080285	0.558052975
Coa3	-0.116302659	3.016174216	0.176189383	0.558201636
